Iout,V1,V2,Vout
-3.59517799E-07,0.41368,0.5,0.6
-3.59516562E-07,0.41369,0.5,0.6
-3.59515369E-07,0.4137,0.5,0.6
-3.59514083E-07,0.41371,0.5,0.6
-3.59512843E-07,0.41372,0.5,0.6
-3.59511585E-07,0.41373,0.5,0.6
-3.59510395E-07,0.41374,0.5,0.6
-3.59509155E-07,0.41375,0.5,0.6
-3.59507915E-07,0.41376,0.5,0.6
-3.59506611E-07,0.41377,0.5,0.6
-3.59505425E-07,0.41378,0.5,0.6
-3.59504117E-07,0.41379,0.5,0.6
-3.59502909E-07,0.4138,0.5,0.6
-3.59501644E-07,0.41381,0.5,0.6
-3.5950044E-07,0.41382,0.5,0.6
-3.59499207E-07,0.41383,0.5,0.6
-3.59497932E-07,0.41384,0.5,0.6
-3.59496678E-07,0.41385,0.5,0.6
-3.59495477E-07,0.41386,0.5,0.6
-3.59494265E-07,0.41387,0.5,0.6
-3.5949294E-07,0.41388,0.5,0.6
-3.59491679E-07,0.41389,0.5,0.6
-3.59490503E-07,0.4139,0.5,0.6
-3.59489274E-07,0.41391,0.5,0.6
-3.59487998E-07,0.41392,0.5,0.6
-3.59486716E-07,0.41393,0.5,0.6
-3.59485497E-07,0.41394,0.5,0.6
-3.59484275E-07,0.41395,0.5,0.6
-3.59482929E-07,0.41396,0.5,0.6
-3.59481632E-07,0.41397,0.5,0.6
-3.59480385E-07,0.41398,0.5,0.6
-3.5947922E-07,0.41399,0.5,0.6
-3.59478008E-07,0.414,0.5,0.6
-3.5947669E-07,0.41401,0.5,0.6
-3.59475361E-07,0.41402,0.5,0.6
-3.59474225E-07,0.41403,0.5,0.6
-3.59472924E-07,0.41404,0.5,0.6
-3.59471624E-07,0.41405,0.5,0.6
-3.5947037E-07,0.41406,0.5,0.6
-3.59469141E-07,0.41407,0.5,0.6
-3.59467904E-07,0.41408,0.5,0.6
-3.59466576E-07,0.41409,0.5,0.6
-3.59465414E-07,0.4141,0.5,0.6
-3.59464178E-07,0.41411,0.5,0.6
-3.59462859E-07,0.41412,0.5,0.6
-3.59461637E-07,0.41413,0.5,0.6
-3.59460309E-07,0.41414,0.5,0.6
-3.59459111E-07,0.41415,0.5,0.6
-3.59457811E-07,0.41416,0.5,0.6
-3.594566E-07,0.41417,0.5,0.6
-3.59455321E-07,0.41418,0.5,0.6
-3.59454017E-07,0.41419,0.5,0.6
-3.5945278E-07,0.4142,0.5,0.6
-3.59451509E-07,0.41421,0.5,0.6
-3.59450212E-07,0.41422,0.5,0.6
-3.59448908E-07,0.41423,0.5,0.6
-3.59447746E-07,0.41424,0.5,0.6
-3.59446449E-07,0.41425,0.5,0.6
-3.59445178E-07,0.41426,0.5,0.6
-3.59443863E-07,0.41427,0.5,0.6
-3.59442701E-07,0.41428,0.5,0.6
-3.59441383E-07,0.41429,0.5,0.6
-3.5944003E-07,0.4143,0.5,0.6
-3.59438868E-07,0.41431,0.5,0.6
-3.59437593E-07,0.41432,0.5,0.6
-3.59436317E-07,0.41433,0.5,0.6
-3.59435024E-07,0.41434,0.5,0.6
-3.59433702E-07,0.41435,0.5,0.6
-3.59432487E-07,0.41436,0.5,0.6
-3.5943124E-07,0.41437,0.5,0.6
-3.59429905E-07,0.41438,0.5,0.6
-3.59428658E-07,0.41439,0.5,0.6
-3.5942745E-07,0.4144,0.5,0.6
-3.59426149E-07,0.41441,0.5,0.6
-3.59424849E-07,0.41442,0.5,0.6
-3.59423552E-07,0.41443,0.5,0.6
-3.5942228E-07,0.41444,0.5,0.6
-3.59420987E-07,0.41445,0.5,0.6
-3.5941974E-07,0.41446,0.5,0.6
-3.59418408E-07,0.41447,0.5,0.6
-3.59417204E-07,0.41448,0.5,0.6
-3.59415935E-07,0.41449,0.5,0.6
-3.59414596E-07,0.4145,0.5,0.6
-3.5941337E-07,0.41451,0.5,0.6
-3.59412034E-07,0.41452,0.5,0.6
-3.59410834E-07,0.41453,0.5,0.6
-3.59409587E-07,0.41454,0.5,0.6
-3.59408197E-07,0.41455,0.5,0.6
-3.59406968E-07,0.41456,0.5,0.6
-3.59405693E-07,0.41457,0.5,0.6
-3.59404403E-07,0.41458,0.5,0.6
-3.59403106E-07,0.41459,0.5,0.6
-3.59401792E-07,0.4146,0.5,0.6
-3.5940046E-07,0.41461,0.5,0.6
-3.59399252E-07,0.41462,0.5,0.6
-3.59397959E-07,0.41463,0.5,0.6
-3.59396626E-07,0.41464,0.5,0.6
-3.59395393E-07,0.41465,0.5,0.6
-3.59394104E-07,0.41466,0.5,0.6
-3.59392772E-07,0.41467,0.5,0.6
-3.59391425E-07,0.41468,0.5,0.6
-3.59390203E-07,0.41469,0.5,0.6
-3.59388906E-07,0.4147,0.5,0.6
-3.59387631E-07,0.41471,0.5,0.6
-3.59386391E-07,0.41472,0.5,0.6
-3.59385002E-07,0.41473,0.5,0.6
-3.59383751E-07,0.41474,0.5,0.6
-3.59382504E-07,0.41475,0.5,0.6
-3.59381183E-07,0.41476,0.5,0.6
-3.59379879E-07,0.41477,0.5,0.6
-3.59378546E-07,0.41478,0.5,0.6
-3.59377324E-07,0.41479,0.5,0.6
-3.59375985E-07,0.4148,0.5,0.6
-3.59374699E-07,0.41481,0.5,0.6
-3.59373395E-07,0.41482,0.5,0.6
-3.59372137E-07,0.41483,0.5,0.6
-3.5937078E-07,0.41484,0.5,0.6
-3.59369508E-07,0.41485,0.5,0.6
-3.59368205E-07,0.41486,0.5,0.6
-3.59366965E-07,0.41487,0.5,0.6
-3.59365625E-07,0.41488,0.5,0.6
-3.59364243E-07,0.41489,0.5,0.6
-3.59362982E-07,0.4149,0.5,0.6
-3.59361753E-07,0.41491,0.5,0.6
-3.59360403E-07,0.41492,0.5,0.6
-3.59359088E-07,0.41493,0.5,0.6
-3.5935777E-07,0.41494,0.5,0.6
-3.59356466E-07,0.41495,0.5,0.6
-3.59355223E-07,0.41496,0.5,0.6
-3.59353923E-07,0.41497,0.5,0.6
-3.59352544E-07,0.41498,0.5,0.6
-3.59351215E-07,0.41499,0.5,0.6
-3.59349976E-07,0.415,0.5,0.6
-3.59348665E-07,0.41501,0.5,0.6
-3.59347339E-07,0.41502,0.5,0.6
-3.59346032E-07,0.41503,0.5,0.6
-3.59344785E-07,0.41504,0.5,0.6
-3.59343431E-07,0.41505,0.5,0.6
-3.59342128E-07,0.41506,0.5,0.6
-3.59340763E-07,0.41507,0.5,0.6
-3.59339563E-07,0.41508,0.5,0.6
-3.5933822E-07,0.41509,0.5,0.6
-3.59336894E-07,0.4151,0.5,0.6
-3.59335555E-07,0.41511,0.5,0.6
-3.5933417E-07,0.41512,0.5,0.6
-3.59332937E-07,0.41513,0.5,0.6
-3.59331676E-07,0.41514,0.5,0.6
-3.5933029E-07,0.41515,0.5,0.6
-3.59328972E-07,0.41516,0.5,0.6
-3.59327689E-07,0.41517,0.5,0.6
-3.593264E-07,0.41518,0.5,0.6
-3.59325043E-07,0.41519,0.5,0.6
-3.59323767E-07,0.4152,0.5,0.6
-3.59322438E-07,0.41521,0.5,0.6
-3.59321081E-07,0.41522,0.5,0.6
-3.59319728E-07,0.41523,0.5,0.6
-3.59318413E-07,0.41524,0.5,0.6
-3.59317095E-07,0.41525,0.5,0.6
-3.59315834E-07,0.41526,0.5,0.6
-3.59314505E-07,0.41527,0.5,0.6
-3.59313162E-07,0.41528,0.5,0.6
-3.59311798E-07,0.41529,0.5,0.6
-3.59310537E-07,0.4153,0.5,0.6
-3.59309215E-07,0.41531,0.5,0.6
-3.59307951E-07,0.41532,0.5,0.6
-3.59306526E-07,0.41533,0.5,0.6
-3.59305201E-07,0.41534,0.5,0.6
-3.59303879E-07,0.41535,0.5,0.6
-3.59302611E-07,0.41536,0.5,0.6
-3.59301261E-07,0.41537,0.5,0.6
-3.59299868E-07,0.41538,0.5,0.6
-3.59298639E-07,0.41539,0.5,0.6
-3.59297307E-07,0.4154,0.5,0.6
-3.59295868E-07,0.41541,0.5,0.6
-3.59294525E-07,0.41542,0.5,0.6
-3.59293296E-07,0.41543,0.5,0.6
-3.5929191E-07,0.41544,0.5,0.6
-3.59290642E-07,0.41545,0.5,0.6
-3.59289302E-07,0.41546,0.5,0.6
-3.59287984E-07,0.41547,0.5,0.6
-3.59286634E-07,0.41548,0.5,0.6
-3.59285323E-07,0.41549,0.5,0.6
-3.59283977E-07,0.4155,0.5,0.6
-3.59282563E-07,0.41551,0.5,0.6
-3.59281337E-07,0.41552,0.5,0.6
-3.59279937E-07,0.41553,0.5,0.6
-3.59278612E-07,0.41554,0.5,0.6
-3.5927722E-07,0.41555,0.5,0.6
-3.59275916E-07,0.41556,0.5,0.6
-3.59274583E-07,0.41557,0.5,0.6
-3.59273226E-07,0.41558,0.5,0.6
-3.59271876E-07,0.41559,0.5,0.6
-3.5927059E-07,0.4156,0.5,0.6
-3.59269258E-07,0.41561,0.5,0.6
-3.59267926E-07,0.41562,0.5,0.6
-3.59266512E-07,0.41563,0.5,0.6
-3.59265155E-07,0.41564,0.5,0.6
-3.59263876E-07,0.41565,0.5,0.6
-3.59262497E-07,0.41566,0.5,0.6
-3.59261126E-07,0.41567,0.5,0.6
-3.59259836E-07,0.41568,0.5,0.6
-3.59258529E-07,0.41569,0.5,0.6
-3.59257168E-07,0.4157,0.5,0.6
-3.59255832E-07,0.41571,0.5,0.6
-3.592544E-07,0.41572,0.5,0.6
-3.59253097E-07,0.41573,0.5,0.6
-3.59251779E-07,0.41574,0.5,0.6
-3.59250411E-07,0.41575,0.5,0.6
-3.59249128E-07,0.41576,0.5,0.6
-3.59247665E-07,0.41577,0.5,0.6
-3.59246346E-07,0.41578,0.5,0.6
-3.59244975E-07,0.41579,0.5,0.6
-3.59243653E-07,0.4158,0.5,0.6
-3.59242279E-07,0.41581,0.5,0.6
-3.59240971E-07,0.41582,0.5,0.6
-3.59239568E-07,0.41583,0.5,0.6
-3.59238275E-07,0.41584,0.5,0.6
-3.59236886E-07,0.41585,0.5,0.6
-3.59235592E-07,0.41586,0.5,0.6
-3.5923415E-07,0.41587,0.5,0.6
-3.5923285E-07,0.41588,0.5,0.6
-3.59231421E-07,0.41589,0.5,0.6
-3.59230096E-07,0.4159,0.5,0.6
-3.59228711E-07,0.41591,0.5,0.6
-3.59227375E-07,0.41592,0.5,0.6
-3.59225961E-07,0.41593,0.5,0.6
-3.59224639E-07,0.41594,0.5,0.6
-3.5922336E-07,0.41595,0.5,0.6
-3.59221957E-07,0.41596,0.5,0.6
-3.59220603E-07,0.41597,0.5,0.6
-3.59219193E-07,0.41598,0.5,0.6
-3.59217879E-07,0.41599,0.5,0.6
-3.59216511E-07,0.416,0.5,0.6
-3.59215107E-07,0.41601,0.5,0.6
-3.59213789E-07,0.41602,0.5,0.6
-3.59212329E-07,0.41603,0.5,0.6
-3.59211064E-07,0.41604,0.5,0.6
-3.59209668E-07,0.41605,0.5,0.6
-3.59208315E-07,0.41606,0.5,0.6
-3.59206897E-07,0.41607,0.5,0.6
-3.59205551E-07,0.41608,0.5,0.6
-3.59204225E-07,0.41609,0.5,0.6
-3.59202851E-07,0.4161,0.5,0.6
-3.59201426E-07,0.41611,0.5,0.6
-3.59200058E-07,0.41612,0.5,0.6
-3.59198761E-07,0.41613,0.5,0.6
-3.59197401E-07,0.41614,0.5,0.6
-3.59195951E-07,0.41615,0.5,0.6
-3.59194598E-07,0.41616,0.5,0.6
-3.59193315E-07,0.41617,0.5,0.6
-3.59191912E-07,0.41618,0.5,0.6
-3.59190452E-07,0.41619,0.5,0.6
-3.5918908E-07,0.4162,0.5,0.6
-3.59187684E-07,0.41621,0.5,0.6
-3.59186423E-07,0.41622,0.5,0.6
-3.59185041E-07,0.41623,0.5,0.6
-3.59183566E-07,0.41624,0.5,0.6
-3.5918222E-07,0.41625,0.5,0.6
-3.59180891E-07,0.41626,0.5,0.6
-3.59179509E-07,0.41627,0.5,0.6
-3.59178063E-07,0.41628,0.5,0.6
-3.59176685E-07,0.41629,0.5,0.6
-3.59175402E-07,0.4163,0.5,0.6
-3.5917396E-07,0.41631,0.5,0.6
-3.59172549E-07,0.41632,0.5,0.6
-3.5917116E-07,0.41633,0.5,0.6
-3.59169743E-07,0.41634,0.5,0.6
-3.59168382E-07,0.41635,0.5,0.6
-3.59167039E-07,0.41636,0.5,0.6
-3.59165618E-07,0.41637,0.5,0.6
-3.59164236E-07,0.41638,0.5,0.6
-3.59162929E-07,0.41639,0.5,0.6
-3.59161515E-07,0.4164,0.5,0.6
-3.59160044E-07,0.41641,0.5,0.6
-3.5915868E-07,0.41642,0.5,0.6
-3.59157315E-07,0.41643,0.5,0.6
-3.59155941E-07,0.41644,0.5,0.6
-3.59154519E-07,0.41645,0.5,0.6
-3.59153088E-07,0.41646,0.5,0.6
-3.59151706E-07,0.41647,0.5,0.6
-3.5915042E-07,0.41648,0.5,0.6
-3.59148959E-07,0.41649,0.5,0.6
-3.59147503E-07,0.4165,0.5,0.6
-3.591461E-07,0.41651,0.5,0.6
-3.5914481E-07,0.41652,0.5,0.6
-3.59143392E-07,0.41653,0.5,0.6
-3.59141978E-07,0.41654,0.5,0.6
-3.59140607E-07,0.41655,0.5,0.6
-3.59139165E-07,0.41656,0.5,0.6
-3.59137779E-07,0.41657,0.5,0.6
-3.59136418E-07,0.41658,0.5,0.6
-3.59135019E-07,0.41659,0.5,0.6
-3.59133573E-07,0.4166,0.5,0.6
-3.59132247E-07,0.41661,0.5,0.6
-3.59130787E-07,0.41662,0.5,0.6
-3.5912938E-07,0.41663,0.5,0.6
-3.59127974E-07,0.41664,0.5,0.6
-3.59126545E-07,0.41665,0.5,0.6
-3.59125202E-07,0.41666,0.5,0.6
-3.59123799E-07,0.41667,0.5,0.6
-3.59122392E-07,0.41668,0.5,0.6
-3.59120946E-07,0.41669,0.5,0.6
-3.5911965E-07,0.4167,0.5,0.6
-3.59118157E-07,0.41671,0.5,0.6
-3.59116733E-07,0.41672,0.5,0.6
-3.59115365E-07,0.41673,0.5,0.6
-3.59113908E-07,0.41674,0.5,0.6
-3.59112569E-07,0.41675,0.5,0.6
-3.59111109E-07,0.41676,0.5,0.6
-3.59109681E-07,0.41677,0.5,0.6
-3.59108267E-07,0.41678,0.5,0.6
-3.59106938E-07,0.41679,0.5,0.6
-3.59105513E-07,0.4168,0.5,0.6
-3.59104103E-07,0.41681,0.5,0.6
-3.59102621E-07,0.41682,0.5,0.6
-3.5910125E-07,0.41683,0.5,0.6
-3.5909984E-07,0.41684,0.5,0.6
-3.59098401E-07,0.41685,0.5,0.6
-3.59096937E-07,0.41686,0.5,0.6
-3.59095544E-07,0.41687,0.5,0.6
-3.59094152E-07,0.41688,0.5,0.6
-3.59092738E-07,0.41689,0.5,0.6
-3.5909131E-07,0.4169,0.5,0.6
-3.59089857E-07,0.41691,0.5,0.6
-3.59088425E-07,0.41692,0.5,0.6
-3.59087064E-07,0.41693,0.5,0.6
-3.59085654E-07,0.41694,0.5,0.6
-3.5908424E-07,0.41695,0.5,0.6
-3.59082755E-07,0.41696,0.5,0.6
-3.5908139E-07,0.41697,0.5,0.6
-3.59079944E-07,0.41698,0.5,0.6
-3.59078538E-07,0.41699,0.5,0.6
-3.59077092E-07,0.417,0.5,0.6
-3.59075646E-07,0.41701,0.5,0.6
-3.59074257E-07,0.41702,0.5,0.6
-3.59072789E-07,0.41703,0.5,0.6
-3.59071372E-07,0.41704,0.5,0.6
-3.59069993E-07,0.41705,0.5,0.6
-3.5906859E-07,0.41706,0.5,0.6
-3.59067169E-07,0.41707,0.5,0.6
-3.59065691E-07,0.41708,0.5,0.6
-3.59064199E-07,0.41709,0.5,0.6
-3.59062742E-07,0.4171,0.5,0.6
-3.59061399E-07,0.41711,0.5,0.6
-3.59059957E-07,0.41712,0.5,0.6
-3.59058522E-07,0.41713,0.5,0.6
-3.59057097E-07,0.41714,0.5,0.6
-3.59055637E-07,0.41715,0.5,0.6
-3.5905423E-07,0.41716,0.5,0.6
-3.59052756E-07,0.41717,0.5,0.6
-3.59051356E-07,0.41718,0.5,0.6
-3.59049874E-07,0.41719,0.5,0.6
-3.59048457E-07,0.4172,0.5,0.6
-3.59047007E-07,0.41721,0.5,0.6
-3.59045607E-07,0.41722,0.5,0.6
-3.5904414E-07,0.41723,0.5,0.6
-3.5904273E-07,0.41724,0.5,0.6
-3.59041309E-07,0.41725,0.5,0.6
-3.59039849E-07,0.41726,0.5,0.6
-3.5903836E-07,0.41727,0.5,0.6
-3.59036918E-07,0.41728,0.5,0.6
-3.5903555E-07,0.41729,0.5,0.6
-3.5903409E-07,0.4173,0.5,0.6
-3.59032562E-07,0.41731,0.5,0.6
-3.59031151E-07,0.41732,0.5,0.6
-3.59029759E-07,0.41733,0.5,0.6
-3.5902826E-07,0.41734,0.5,0.6
-3.59026803E-07,0.41735,0.5,0.6
-3.59025311E-07,0.41736,0.5,0.6
-3.59023886E-07,0.41737,0.5,0.6
-3.59022525E-07,0.41738,0.5,0.6
-3.5902103E-07,0.41739,0.5,0.6
-3.59019584E-07,0.4174,0.5,0.6
-3.5901812E-07,0.41741,0.5,0.6
-3.59016724E-07,0.41742,0.5,0.6
-3.5901521E-07,0.41743,0.5,0.6
-3.59013761E-07,0.41744,0.5,0.6
-3.59012276E-07,0.41745,0.5,0.6
-3.59010816E-07,0.41746,0.5,0.6
-3.59009441E-07,0.41747,0.5,0.6
-3.59007924E-07,0.41748,0.5,0.6
-3.59006449E-07,0.41749,0.5,0.6
-3.59004993E-07,0.4175,0.5,0.6
-3.59003597E-07,0.41751,0.5,0.6
-3.59002115E-07,0.41752,0.5,0.6
-3.59000676E-07,0.41753,0.5,0.6
-3.58999124E-07,0.41754,0.5,0.6
-3.58997692E-07,0.41755,0.5,0.6
-3.58996282E-07,0.41756,0.5,0.6
-3.5899485E-07,0.41757,0.5,0.6
-3.58993333E-07,0.41758,0.5,0.6
-3.5899188E-07,0.41759,0.5,0.6
-3.58990363E-07,0.4176,0.5,0.6
-3.58988974E-07,0.41761,0.5,0.6
-3.58987478E-07,0.41762,0.5,0.6
-3.58986007E-07,0.41763,0.5,0.6
-3.5898454E-07,0.41764,0.5,0.6
-3.58983087E-07,0.41765,0.5,0.6
-3.58981584E-07,0.41766,0.5,0.6
-3.58980142E-07,0.41767,0.5,0.6
-3.5897861E-07,0.41768,0.5,0.6
-3.58977186E-07,0.41769,0.5,0.6
-3.58975694E-07,0.4177,0.5,0.6
-3.58974219E-07,0.41771,0.5,0.6
-3.58972727E-07,0.41772,0.5,0.6
-3.5897131E-07,0.41773,0.5,0.6
-3.58969871E-07,0.41774,0.5,0.6
-3.5896835E-07,0.41775,0.5,0.6
-3.58966876E-07,0.41776,0.5,0.6
-3.5896538E-07,0.41777,0.5,0.6
-3.58963916E-07,0.41778,0.5,0.6
-3.58962453E-07,0.41779,0.5,0.6
-3.58960957E-07,0.4178,0.5,0.6
-3.58959515E-07,0.41781,0.5,0.6
-3.58958022E-07,0.41782,0.5,0.6
-3.58956552E-07,0.41783,0.5,0.6
-3.58955109E-07,0.41784,0.5,0.6
-3.58953567E-07,0.41785,0.5,0.6
-3.5895204E-07,0.41786,0.5,0.6
-3.58950604E-07,0.41787,0.5,0.6
-3.58949162E-07,0.41788,0.5,0.6
-3.58947634E-07,0.41789,0.5,0.6
-3.58946103E-07,0.4179,0.5,0.6
-3.58944671E-07,0.41791,0.5,0.6
-3.58943154E-07,0.41792,0.5,0.6
-3.58941783E-07,0.41793,0.5,0.6
-3.58940245E-07,0.41794,0.5,0.6
-3.58938703E-07,0.41795,0.5,0.6
-3.58937221E-07,0.41796,0.5,0.6
-3.58935779E-07,0.41797,0.5,0.6
-3.58934276E-07,0.41798,0.5,0.6
-3.58932756E-07,0.41799,0.5,0.6
-3.5893121E-07,0.418,0.5,0.6
-3.58929746E-07,0.41801,0.5,0.6
-3.58928308E-07,0.41802,0.5,0.6
-3.58926748E-07,0.41803,0.5,0.6
-3.58925298E-07,0.41804,0.5,0.6
-3.58923778E-07,0.41805,0.5,0.6
-3.5892235E-07,0.41806,0.5,0.6
-3.58920847E-07,0.41807,0.5,0.6
-3.5891933E-07,0.41808,0.5,0.6
-3.58917848E-07,0.41809,0.5,0.6
-3.58916243E-07,0.4181,0.5,0.6
-3.58914829E-07,0.41811,0.5,0.6
-3.58913319E-07,0.41812,0.5,0.6
-3.58911787E-07,0.41813,0.5,0.6
-3.58910317E-07,0.41814,0.5,0.6
-3.58908792E-07,0.41815,0.5,0.6
-3.58907378E-07,0.41816,0.5,0.6
-3.58905808E-07,0.41817,0.5,0.6
-3.58904259E-07,0.41818,0.5,0.6
-3.5890276E-07,0.41819,0.5,0.6
-3.58901289E-07,0.4182,0.5,0.6
-3.58899811E-07,0.41821,0.5,0.6
-3.58898273E-07,0.41822,0.5,0.6
-3.58896781E-07,0.41823,0.5,0.6
-3.58895228E-07,0.41824,0.5,0.6
-3.58893786E-07,0.41825,0.5,0.6
-3.58892272E-07,0.41826,0.5,0.6
-3.58890741E-07,0.41827,0.5,0.6
-3.58889203E-07,0.41828,0.5,0.6
-3.58887657E-07,0.41829,0.5,0.6
-3.58886187E-07,0.4183,0.5,0.6
-3.58884687E-07,0.41831,0.5,0.6
-3.58883145E-07,0.41832,0.5,0.6
-3.58881586E-07,0.41833,0.5,0.6
-3.58880175E-07,0.41834,0.5,0.6
-3.58878651E-07,0.41835,0.5,0.6
-3.58877084E-07,0.41836,0.5,0.6
-3.58875553E-07,0.41837,0.5,0.6
-3.58873997E-07,0.41838,0.5,0.6
-3.58872498E-07,0.41839,0.5,0.6
-3.58871034E-07,0.4184,0.5,0.6
-3.58869521E-07,0.41841,0.5,0.6
-3.58867929E-07,0.41842,0.5,0.6
-3.58866409E-07,0.41843,0.5,0.6
-3.58864902E-07,0.41844,0.5,0.6
-3.58863389E-07,0.41845,0.5,0.6
-3.58861875E-07,0.41846,0.5,0.6
-3.58860333E-07,0.41847,0.5,0.6
-3.58858806E-07,0.41848,0.5,0.6
-3.58857353E-07,0.41849,0.5,0.6
-3.5885579E-07,0.4185,0.5,0.6
-3.58854237E-07,0.41851,0.5,0.6
-3.5885266E-07,0.41852,0.5,0.6
-3.58851235E-07,0.41853,0.5,0.6
-3.5884964E-07,0.41854,0.5,0.6
-3.58848123E-07,0.41855,0.5,0.6
-3.58846599E-07,0.41856,0.5,0.6
-3.58845057E-07,0.41857,0.5,0.6
-3.58843554E-07,0.41858,0.5,0.6
-3.58841977E-07,0.41859,0.5,0.6
-3.58840467E-07,0.4186,0.5,0.6
-3.58838935E-07,0.41861,0.5,0.6
-3.58837411E-07,0.41862,0.5,0.6
-3.58835873E-07,0.41863,0.5,0.6
-3.58834281E-07,0.41864,0.5,0.6
-3.58832725E-07,0.41865,0.5,0.6
-3.58831208E-07,0.41866,0.5,0.6
-3.58829698E-07,0.41867,0.5,0.6
-3.58828135E-07,0.41868,0.5,0.6
-3.58826579E-07,0.41869,0.5,0.6
-3.58825048E-07,0.4187,0.5,0.6
-3.5882351E-07,0.41871,0.5,0.6
-3.58821993E-07,0.41872,0.5,0.6
-3.58820461E-07,0.41873,0.5,0.6
-3.58818873E-07,0.41874,0.5,0.6
-3.58817335E-07,0.41875,0.5,0.6
-3.58815836E-07,0.41876,0.5,0.6
-3.58814258E-07,0.41877,0.5,0.6
-3.58812688E-07,0.41878,0.5,0.6
-3.58811157E-07,0.41879,0.5,0.6
-3.58809608E-07,0.4188,0.5,0.6
-3.58808091E-07,0.41881,0.5,0.6
-3.58806506E-07,0.41882,0.5,0.6
-3.58804936E-07,0.41883,0.5,0.6
-3.58803355E-07,0.41884,0.5,0.6
-3.5880181E-07,0.41885,0.5,0.6
-3.58800328E-07,0.41886,0.5,0.6
-3.58798761E-07,0.41887,0.5,0.6
-3.58797159E-07,0.41888,0.5,0.6
-3.5879566E-07,0.41889,0.5,0.6
-3.58794065E-07,0.4189,0.5,0.6
-3.5879248E-07,0.41891,0.5,0.6
-3.58790999E-07,0.41892,0.5,0.6
-3.58789435E-07,0.41893,0.5,0.6
-3.58787847E-07,0.41894,0.5,0.6
-3.58786316E-07,0.41895,0.5,0.6
-3.58784703E-07,0.41896,0.5,0.6
-3.58783161E-07,0.41897,0.5,0.6
-3.58781534E-07,0.41898,0.5,0.6
-3.58779946E-07,0.41899,0.5,0.6
-3.58778461E-07,0.419,0.5,0.6
-3.5877682E-07,0.41901,0.5,0.6
-3.58775324E-07,0.41902,0.5,0.6
-3.58773761E-07,0.41903,0.5,0.6
-3.58772137E-07,0.41904,0.5,0.6
-3.58770642E-07,0.41905,0.5,0.6
-3.58769018E-07,0.41906,0.5,0.6
-3.58767405E-07,0.41907,0.5,0.6
-3.58765892E-07,0.41908,0.5,0.6
-3.58764339E-07,0.41909,0.5,0.6
-3.58762765E-07,0.4191,0.5,0.6
-3.58761127E-07,0.41911,0.5,0.6
-3.58759596E-07,0.41912,0.5,0.6
-3.5875798E-07,0.41913,0.5,0.6
-3.58756488E-07,0.41914,0.5,0.6
-3.58754949E-07,0.41915,0.5,0.6
-3.58753304E-07,0.41916,0.5,0.6
-3.58751713E-07,0.41917,0.5,0.6
-3.58750111E-07,0.41918,0.5,0.6
-3.58748625E-07,0.41919,0.5,0.6
-3.58747041E-07,0.4192,0.5,0.6
-3.58745389E-07,0.41921,0.5,0.6
-3.58743787E-07,0.41922,0.5,0.6
-3.58742202E-07,0.41923,0.5,0.6
-3.58740657E-07,0.41924,0.5,0.6
-3.58739058E-07,0.41925,0.5,0.6
-3.58737523E-07,0.41926,0.5,0.6
-3.58735889E-07,0.41927,0.5,0.6
-3.58734326E-07,0.41928,0.5,0.6
-3.58732727E-07,0.41929,0.5,0.6
-3.58731182E-07,0.4193,0.5,0.6
-3.5872948E-07,0.41931,0.5,0.6
-3.58727963E-07,0.41932,0.5,0.6
-3.58726385E-07,0.41933,0.5,0.6
-3.58724829E-07,0.41934,0.5,0.6
-3.58723227E-07,0.41935,0.5,0.6
-3.58721607E-07,0.41936,0.5,0.6
-3.58719991E-07,0.41937,0.5,0.6
-3.58718466E-07,0.41938,0.5,0.6
-3.58716889E-07,0.41939,0.5,0.6
-3.58715226E-07,0.4194,0.5,0.6
-3.58713603E-07,0.41941,0.5,0.6
-3.58712008E-07,0.41942,0.5,0.6
-3.58710484E-07,0.41943,0.5,0.6
-3.58708832E-07,0.41944,0.5,0.6
-3.58707201E-07,0.41945,0.5,0.6
-3.58705595E-07,0.41946,0.5,0.6
-3.58704057E-07,0.41947,0.5,0.6
-3.58702433E-07,0.41948,0.5,0.6
-3.58700806E-07,0.41949,0.5,0.6
-3.58699214E-07,0.4195,0.5,0.6
-3.58697591E-07,0.41951,0.5,0.6
-3.58696042E-07,0.41952,0.5,0.6
-3.58694408E-07,0.41953,0.5,0.6
-3.58692795E-07,0.41954,0.5,0.6
-3.58691128E-07,0.41955,0.5,0.6
-3.5868953E-07,0.41956,0.5,0.6
-3.58687949E-07,0.41957,0.5,0.6
-3.58686325E-07,0.41958,0.5,0.6
-3.58684712E-07,0.41959,0.5,0.6
-3.58683153E-07,0.4196,0.5,0.6
-3.58681501E-07,0.41961,0.5,0.6
-3.58679909E-07,0.41962,0.5,0.6
-3.58678314E-07,0.41963,0.5,0.6
-3.58676647E-07,0.41964,0.5,0.6
-3.58675102E-07,0.41965,0.5,0.6
-3.58673446E-07,0.41966,0.5,0.6
-3.58671834E-07,0.41967,0.5,0.6
-3.58670274E-07,0.41968,0.5,0.6
-3.58668562E-07,0.41969,0.5,0.6
-3.58666984E-07,0.4197,0.5,0.6
-3.58665385E-07,0.41971,0.5,0.6
-3.58663776E-07,0.41972,0.5,0.6
-3.58662152E-07,0.41973,0.5,0.6
-3.58660447E-07,0.41974,0.5,0.6
-3.58658809E-07,0.41975,0.5,0.6
