i(VIout),v(V1),v(V2),v(Vout)
-3.52420599E-07,0.30607,0.5,0.6
-3.52420439E-07,0.30608,0.5,0.6
-3.52420301E-07,0.30609,0.5,0.6
-3.52420194E-07,0.3061,0.5,0.6
-3.52420059E-07,0.30611,0.5,0.6
-3.52420003E-07,0.30612,0.5,0.6
-3.5241985E-07,0.30613,0.5,0.6
-3.52419718E-07,0.30614,0.5,0.6
-3.52419566E-07,0.30615,0.5,0.6
-3.52419534E-07,0.30616,0.5,0.6
-3.52419303E-07,0.30617,0.5,0.6
-3.52419189E-07,0.30618,0.5,0.6
-3.52419164E-07,0.30619,0.5,0.6
-3.52418894E-07,0.3062,0.5,0.6
-3.52418816E-07,0.30621,0.5,0.6
-3.52418734E-07,0.30622,0.5,0.6
-3.52418571E-07,0.30623,0.5,0.6
-3.52418439E-07,0.30624,0.5,0.6
-3.5241839E-07,0.30625,0.5,0.6
-3.52418219E-07,0.30626,0.5,0.6
-3.52418166E-07,0.30627,0.5,0.6
-3.52418013E-07,0.30628,0.5,0.6
-3.52417842E-07,0.30629,0.5,0.6
-3.52417732E-07,0.3063,0.5,0.6
-3.52417715E-07,0.30631,0.5,0.6
-3.52417498E-07,0.30632,0.5,0.6
-3.52417398E-07,0.30633,0.5,0.6
-3.52417235E-07,0.30634,0.5,0.6
-3.52417064E-07,0.30635,0.5,0.6
-3.52417025E-07,0.30636,0.5,0.6
-3.52416947E-07,0.30637,0.5,0.6
-3.5241677E-07,0.30638,0.5,0.6
-3.52416684E-07,0.30639,0.5,0.6
-3.52416542E-07,0.3064,0.5,0.6
-3.52416407E-07,0.30641,0.5,0.6
-3.52416333E-07,0.30642,0.5,0.6
-3.52416222E-07,0.30643,0.5,0.6
-3.52416066E-07,0.30644,0.5,0.6
-3.52415906E-07,0.30645,0.5,0.6
-3.52415842E-07,0.30646,0.5,0.6
-3.52415658E-07,0.30647,0.5,0.6
-3.5241559E-07,0.30648,0.5,0.6
-3.52415459E-07,0.30649,0.5,0.6
-3.52415331E-07,0.3065,0.5,0.6
-3.5241515E-07,0.30651,0.5,0.6
-3.52415128E-07,0.30652,0.5,0.6
-3.52414951E-07,0.30653,0.5,0.6
-3.5241484E-07,0.30654,0.5,0.6
-3.52414741E-07,0.30655,0.5,0.6
-3.52414563E-07,0.30656,0.5,0.6
-3.52414435E-07,0.30657,0.5,0.6
-3.52414371E-07,0.30658,0.5,0.6
-3.52414219E-07,0.30659,0.5,0.6
-3.52414105E-07,0.3066,0.5,0.6
-3.52413995E-07,0.30661,0.5,0.6
-3.52413867E-07,0.30662,0.5,0.6
-3.52413704E-07,0.30663,0.5,0.6
-3.52413679E-07,0.30664,0.5,0.6
-3.52413501E-07,0.30665,0.5,0.6
-3.5241338E-07,0.30666,0.5,0.6
-3.52413302E-07,0.30667,0.5,0.6
-3.52413117E-07,0.30668,0.5,0.6
-3.52412989E-07,0.30669,0.5,0.6
-3.52412844E-07,0.3067,0.5,0.6
-3.52412759E-07,0.30671,0.5,0.6
-3.52412648E-07,0.30672,0.5,0.6
-3.52412435E-07,0.30673,0.5,0.6
-3.52412371E-07,0.30674,0.5,0.6
-3.524123E-07,0.30675,0.5,0.6
-3.52412105E-07,0.30676,0.5,0.6
-3.52411988E-07,0.30677,0.5,0.6
-3.52411892E-07,0.30678,0.5,0.6
-3.52411742E-07,0.30679,0.5,0.6
-3.52411604E-07,0.3068,0.5,0.6
-3.52411519E-07,0.30681,0.5,0.6
-3.52411334E-07,0.30682,0.5,0.6
-3.52411266E-07,0.30683,0.5,0.6
-3.52411138E-07,0.30684,0.5,0.6
-3.52410989E-07,0.30685,0.5,0.6
-3.52410943E-07,0.30686,0.5,0.6
-3.52410819E-07,0.30687,0.5,0.6
-3.52410609E-07,0.30688,0.5,0.6
-3.52410492E-07,0.30689,0.5,0.6
-3.52410439E-07,0.3069,0.5,0.6
-3.5241025E-07,0.30691,0.5,0.6
-3.52410101E-07,0.30692,0.5,0.6
-3.52410069E-07,0.30693,0.5,0.6
-3.52409899E-07,0.30694,0.5,0.6
-3.52409788E-07,0.30695,0.5,0.6
-3.52409703E-07,0.30696,0.5,0.6
-3.52409561E-07,0.30697,0.5,0.6
-3.52409479E-07,0.30698,0.5,0.6
-3.52409373E-07,0.30699,0.5,0.6
-3.52409188E-07,0.307,0.5,0.6
-3.52409106E-07,0.30701,0.5,0.6
-3.52409003E-07,0.30702,0.5,0.6
-3.5240884E-07,0.30703,0.5,0.6
-3.5240873E-07,0.30704,0.5,0.6
-3.52408602E-07,0.30705,0.5,0.6
-3.52408449E-07,0.30706,0.5,0.6
-3.52408328E-07,0.30707,0.5,0.6
-3.52408186E-07,0.30708,0.5,0.6
-3.52408122E-07,0.30709,0.5,0.6
-3.52407994E-07,0.3071,0.5,0.6
-3.5240782E-07,0.30711,0.5,0.6
-3.52407728E-07,0.30712,0.5,0.6
-3.52407611E-07,0.30713,0.5,0.6
-3.52407447E-07,0.30714,0.5,0.6
-3.52407401E-07,0.30715,0.5,0.6
-3.5240727E-07,0.30716,0.5,0.6
-3.52407088E-07,0.30717,0.5,0.6
-3.52406989E-07,0.30718,0.5,0.6
-3.52406914E-07,0.30719,0.5,0.6
-3.52406694E-07,0.3072,0.5,0.6
-3.52406666E-07,0.30721,0.5,0.6
-3.5240652E-07,0.30722,0.5,0.6
-3.52406314E-07,0.30723,0.5,0.6
-3.52406257E-07,0.30724,0.5,0.6
-3.52406172E-07,0.30725,0.5,0.6
-3.52406033E-07,0.30726,0.5,0.6
-3.52405891E-07,0.30727,0.5,0.6
-3.52405724E-07,0.30728,0.5,0.6
-3.52405639E-07,0.30729,0.5,0.6
-3.52405525E-07,0.3073,0.5,0.6
-3.52405316E-07,0.30731,0.5,0.6
-3.52405209E-07,0.30732,0.5,0.6
-3.52405152E-07,0.30733,0.5,0.6
-3.52404989E-07,0.30734,0.5,0.6
-3.52404893E-07,0.30735,0.5,0.6
-3.52404754E-07,0.30736,0.5,0.6
-3.5240457E-07,0.30737,0.5,0.6
-3.5240452E-07,0.30738,0.5,0.6
-3.52404392E-07,0.30739,0.5,0.6
-3.52404218E-07,0.3074,0.5,0.6
-3.52404168E-07,0.30741,0.5,0.6
-3.52404015E-07,0.30742,0.5,0.6
-3.5240387E-07,0.30743,0.5,0.6
-3.52403838E-07,0.30744,0.5,0.6
-3.52403628E-07,0.30745,0.5,0.6
-3.52403479E-07,0.30746,0.5,0.6
-3.52403404E-07,0.30747,0.5,0.6
-3.52403237E-07,0.30748,0.5,0.6
-3.5240317E-07,0.30749,0.5,0.6
-3.52402992E-07,0.3075,0.5,0.6
-3.524029E-07,0.30751,0.5,0.6
-3.52402779E-07,0.30752,0.5,0.6
-3.52402637E-07,0.30753,0.5,0.6
-3.5240253E-07,0.30754,0.5,0.6
-3.52402424E-07,0.30755,0.5,0.6
-3.52402289E-07,0.30756,0.5,0.6
-3.524021E-07,0.30757,0.5,0.6
-3.52402033E-07,0.30758,0.5,0.6
-3.52401926E-07,0.30759,0.5,0.6
-3.52401774E-07,0.3076,0.5,0.6
-3.52401646E-07,0.30761,0.5,0.6
-3.52401479E-07,0.30762,0.5,0.6
-3.52401379E-07,0.30763,0.5,0.6
-3.52401319E-07,0.30764,0.5,0.6
-3.52401162E-07,0.30765,0.5,0.6
-3.52401063E-07,0.30766,0.5,0.6
-3.52400924E-07,0.30767,0.5,0.6
-3.52400768E-07,0.30768,0.5,0.6
-3.52400658E-07,0.30769,0.5,0.6
-3.5240063E-07,0.3077,0.5,0.6
-3.52400416E-07,0.30771,0.5,0.6
-3.52400345E-07,0.30772,0.5,0.6
-3.52400125E-07,0.30773,0.5,0.6
-3.52400022E-07,0.30774,0.5,0.6
-3.52399997E-07,0.30775,0.5,0.6
-3.52399798E-07,0.30776,0.5,0.6
-3.52399674E-07,0.30777,0.5,0.6
-3.52399624E-07,0.30778,0.5,0.6
-3.52399443E-07,0.30779,0.5,0.6
-3.52399375E-07,0.3078,0.5,0.6
-3.52399244E-07,0.30781,0.5,0.6
-3.52399013E-07,0.30782,0.5,0.6
-3.52398928E-07,0.30783,0.5,0.6
-3.523988E-07,0.30784,0.5,0.6
-3.52398668E-07,0.30785,0.5,0.6
-3.52398573E-07,0.30786,0.5,0.6
-3.52398484E-07,0.30787,0.5,0.6
-3.52398327E-07,0.30788,0.5,0.6
-3.52398292E-07,0.30789,0.5,0.6
-3.5239804E-07,0.3079,0.5,0.6
-3.52397869E-07,0.30791,0.5,0.6
-3.52397809E-07,0.30792,0.5,0.6
-3.5239762E-07,0.30793,0.5,0.6
-3.52397564E-07,0.30794,0.5,0.6
-3.52397386E-07,0.30795,0.5,0.6
-3.52397311E-07,0.30796,0.5,0.6
-3.52397223E-07,0.30797,0.5,0.6
-3.5239702E-07,0.30798,0.5,0.6
-3.52396921E-07,0.30799,0.5,0.6
-3.52396842E-07,0.308,0.5,0.6
-3.52396679E-07,0.30801,0.5,0.6
-3.52396555E-07,0.30802,0.5,0.6
-3.52396459E-07,0.30803,0.5,0.6
-3.52396274E-07,0.30804,0.5,0.6
-3.52396249E-07,0.30805,0.5,0.6
-3.52396036E-07,0.30806,0.5,0.6
-3.52395933E-07,0.30807,0.5,0.6
-3.52395801E-07,0.30808,0.5,0.6
-3.52395681E-07,0.30809,0.5,0.6
-3.52395535E-07,0.3081,0.5,0.6
-3.52395499E-07,0.30811,0.5,0.6
-3.52395329E-07,0.30812,0.5,0.6
-3.5239518E-07,0.30813,0.5,0.6
-3.52395059E-07,0.30814,0.5,0.6
-3.52394913E-07,0.30815,0.5,0.6
-3.52394792E-07,0.30816,0.5,0.6
-3.52394668E-07,0.30817,0.5,0.6
-3.5239453E-07,0.30818,0.5,0.6
-3.52394423E-07,0.30819,0.5,0.6
-3.52394327E-07,0.3082,0.5,0.6
-3.52394238E-07,0.30821,0.5,0.6
-3.52394039E-07,0.30822,0.5,0.6
-3.52393954E-07,0.30823,0.5,0.6
-3.52393901E-07,0.30824,0.5,0.6
-3.52393648E-07,0.30825,0.5,0.6
-3.52393599E-07,0.30826,0.5,0.6
-3.52393464E-07,0.30827,0.5,0.6
-3.52393272E-07,0.30828,0.5,0.6
-3.52393219E-07,0.30829,0.5,0.6
-3.52393101E-07,0.3083,0.5,0.6
-3.52392945E-07,0.30831,0.5,0.6
-3.52392817E-07,0.30832,0.5,0.6
-3.52392739E-07,0.30833,0.5,0.6
-3.52392512E-07,0.30834,0.5,0.6
-3.52392469E-07,0.30835,0.5,0.6
-3.52392291E-07,0.30836,0.5,0.6
-3.52392245E-07,0.30837,0.5,0.6
-3.52392078E-07,0.30838,0.5,0.6
-3.52391901E-07,0.30839,0.5,0.6
-3.52391826E-07,0.3084,0.5,0.6
-3.52391655E-07,0.30841,0.5,0.6
-3.52391574E-07,0.30842,0.5,0.6
-3.5239146E-07,0.30843,0.5,0.6
-3.52391275E-07,0.30844,0.5,0.6
-3.52391158E-07,0.30845,0.5,0.6
-3.52391101E-07,0.30846,0.5,0.6
-3.52390924E-07,0.30847,0.5,0.6
-3.52390849E-07,0.30848,0.5,0.6
-3.52390632E-07,0.30849,0.5,0.6
-3.52390568E-07,0.3085,0.5,0.6
-3.52390469E-07,0.30851,0.5,0.6
-3.52390337E-07,0.30852,0.5,0.6
-3.52390174E-07,0.30853,0.5,0.6
-3.52390071E-07,0.30854,0.5,0.6
-3.52389979E-07,0.30855,0.5,0.6
-3.52389812E-07,0.30856,0.5,0.6
-3.52389645E-07,0.30857,0.5,0.6
-3.52389559E-07,0.30858,0.5,0.6
-3.52389435E-07,0.30859,0.5,0.6
-3.52389318E-07,0.3086,0.5,0.6
-3.52389222E-07,0.30861,0.5,0.6
-3.52389108E-07,0.30862,0.5,0.6
-3.5238892E-07,0.30863,0.5,0.6
-3.52388774E-07,0.30864,0.5,0.6
-3.52388607E-07,0.30865,0.5,0.6
-3.52388529E-07,0.30866,0.5,0.6
-3.52388433E-07,0.30867,0.5,0.6
-3.52388273E-07,0.30868,0.5,0.6
-3.52388213E-07,0.30869,0.5,0.6
-3.52388088E-07,0.3087,0.5,0.6
-3.52387968E-07,0.30871,0.5,0.6
-3.52387797E-07,0.30872,0.5,0.6
-3.52387662E-07,0.30873,0.5,0.6
-3.52387509E-07,0.30874,0.5,0.6
-3.52387431E-07,0.30875,0.5,0.6
-3.52387275E-07,0.30876,0.5,0.6
-3.52387211E-07,0.30877,0.5,0.6
-3.52387044E-07,0.30878,0.5,0.6
-3.52386934E-07,0.30879,0.5,0.6
-3.52386856E-07,0.3088,0.5,0.6
-3.52386621E-07,0.30881,0.5,0.6
-3.52386515E-07,0.30882,0.5,0.6
-3.52386433E-07,0.30883,0.5,0.6
-3.52386238E-07,0.30884,0.5,0.6
-3.52386145E-07,0.30885,0.5,0.6
-3.52385982E-07,0.30886,0.5,0.6
-3.52385911E-07,0.30887,0.5,0.6
-3.52385797E-07,0.30888,0.5,0.6
-3.52385666E-07,0.30889,0.5,0.6
-3.52385491E-07,0.3089,0.5,0.6
-3.52385353E-07,0.30891,0.5,0.6
-3.52385236E-07,0.30892,0.5,0.6
-3.52385115E-07,0.30893,0.5,0.6
-3.5238498E-07,0.30894,0.5,0.6
-3.52384944E-07,0.30895,0.5,0.6
-3.52384816E-07,0.30896,0.5,0.6
-3.52384614E-07,0.30897,0.5,0.6
-3.52384532E-07,0.30898,0.5,0.6
-3.52384369E-07,0.30899,0.5,0.6
-3.52384212E-07,0.309,0.5,0.6
-3.52384184E-07,0.30901,0.5,0.6
-3.52383967E-07,0.30902,0.5,0.6
-3.52383896E-07,0.30903,0.5,0.6
-3.52383722E-07,0.30904,0.5,0.6
-3.52383662E-07,0.30905,0.5,0.6
-3.52383527E-07,0.30906,0.5,0.6
-3.52383353E-07,0.30907,0.5,0.6
-3.52383204E-07,0.30908,0.5,0.6
-3.5238315E-07,0.30909,0.5,0.6
-3.52382944E-07,0.3091,0.5,0.6
-3.52382898E-07,0.30911,0.5,0.6
-3.52382713E-07,0.30912,0.5,0.6
-3.52382617E-07,0.30913,0.5,0.6
-3.52382493E-07,0.30914,0.5,0.6
-3.52382362E-07,0.30915,0.5,0.6
-3.52382248E-07,0.30916,0.5,0.6
-3.52382084E-07,0.30917,0.5,0.6
-3.52381949E-07,0.30918,0.5,0.6
-3.52381882E-07,0.30919,0.5,0.6
-3.52381722E-07,0.3092,0.5,0.6
-3.52381598E-07,0.30921,0.5,0.6
-3.52381416E-07,0.30922,0.5,0.6
-3.52381353E-07,0.30923,0.5,0.6
-3.52381225E-07,0.30924,0.5,0.6
-3.52381068E-07,0.30925,0.5,0.6
-3.52380983E-07,0.30926,0.5,0.6
-3.52380866E-07,0.30927,0.5,0.6
-3.5238071E-07,0.30928,0.5,0.6
-3.52380557E-07,0.30929,0.5,0.6
-3.52380418E-07,0.3093,0.5,0.6
-3.52380379E-07,0.30931,0.5,0.6
-3.52380262E-07,0.30932,0.5,0.6
-3.52380102E-07,0.30933,0.5,0.6
-3.52379985E-07,0.30934,0.5,0.6
-3.52379768E-07,0.30935,0.5,0.6
-3.52379693E-07,0.30936,0.5,0.6
-3.52379523E-07,0.30937,0.5,0.6
-3.52379395E-07,0.30938,0.5,0.6
-3.52379363E-07,0.30939,0.5,0.6
-3.52379125E-07,0.3094,0.5,0.6
-3.52379086E-07,0.30941,0.5,0.6
-3.52378969E-07,0.30942,0.5,0.6
-3.52378816E-07,0.30943,0.5,0.6
-3.52378738E-07,0.30944,0.5,0.6
-3.52378489E-07,0.30945,0.5,0.6
-3.52378461E-07,0.30946,0.5,0.6
-3.52378308E-07,0.30947,0.5,0.6
-3.52378159E-07,0.30948,0.5,0.6
-3.52378052E-07,0.30949,0.5,0.6
-3.52377889E-07,0.3095,0.5,0.6
-3.52377757E-07,0.30951,0.5,0.6
-3.52377647E-07,0.30952,0.5,0.6
-3.52377512E-07,0.30953,0.5,0.6
-3.52377427E-07,0.30954,0.5,0.6
-3.52377199E-07,0.30955,0.5,0.6
-3.52377121E-07,0.30956,0.5,0.6
-3.52377032E-07,0.30957,0.5,0.6
-3.52376837E-07,0.30958,0.5,0.6
-3.52376734E-07,0.30959,0.5,0.6
-3.52376581E-07,0.3096,0.5,0.6
-3.52376432E-07,0.30961,0.5,0.6
-3.52376404E-07,0.30962,0.5,0.6
-3.52376205E-07,0.30963,0.5,0.6
-3.52376112E-07,0.30964,0.5,0.6
-3.5237592E-07,0.30965,0.5,0.6
-3.52375832E-07,0.30966,0.5,0.6
-3.52375789E-07,0.30967,0.5,0.6
-3.52375576E-07,0.30968,0.5,0.6
-3.52375473E-07,0.30969,0.5,0.6
-3.52375373E-07,0.3097,0.5,0.6
-3.52375199E-07,0.30971,0.5,0.6
-3.52375096E-07,0.30972,0.5,0.6
-3.52374922E-07,0.30973,0.5,0.6
-3.52374872E-07,0.30974,0.5,0.6
-3.52374677E-07,0.30975,0.5,0.6
-3.52374574E-07,0.30976,0.5,0.6
-3.52374453E-07,0.30977,0.5,0.6
-3.52374322E-07,0.30978,0.5,0.6
-3.52374215E-07,0.30979,0.5,0.6
-3.52374034E-07,0.3098,0.5,0.6
-3.52373942E-07,0.30981,0.5,0.6
-3.52373856E-07,0.30982,0.5,0.6
-3.52373668E-07,0.30983,0.5,0.6
-3.52373544E-07,0.30984,0.5,0.6
-3.52373402E-07,0.30985,0.5,0.6
-3.52373338E-07,0.30986,0.5,0.6
-3.52373171E-07,0.30987,0.5,0.6
-3.52373061E-07,0.30988,0.5,0.6
-3.52372929E-07,0.30989,0.5,0.6
-3.52372748E-07,0.3099,0.5,0.6
-3.52372695E-07,0.30991,0.5,0.6
-3.52372577E-07,0.30992,0.5,0.6
-3.52372339E-07,0.30993,0.5,0.6
-3.52372254E-07,0.30994,0.5,0.6
-3.52372073E-07,0.30995,0.5,0.6
-3.52371959E-07,0.30996,0.5,0.6
-3.52371838E-07,0.30997,0.5,0.6
-3.5237176E-07,0.30998,0.5,0.6
-3.52371622E-07,0.30999,0.5,0.6
-3.52371472E-07,0.31,0.5,0.6
-3.52371373E-07,0.31001,0.5,0.6
-3.5237132E-07,0.31002,0.5,0.6
-3.52371092E-07,0.31003,0.5,0.6
-3.52371053E-07,0.31004,0.5,0.6
-3.52370861E-07,0.31005,0.5,0.6
-3.52370719E-07,0.31006,0.5,0.6
-3.52370595E-07,0.31007,0.5,0.6
-3.52370492E-07,0.31008,0.5,0.6
-3.52370364E-07,0.31009,0.5,0.6
-3.52370208E-07,0.3101,0.5,0.6
-3.52370098E-07,0.31011,0.5,0.6
-3.5236998E-07,0.31012,0.5,0.6
-3.52369799E-07,0.31013,0.5,0.6
-3.52369714E-07,0.31014,0.5,0.6
-3.52369625E-07,0.31015,0.5,0.6
-3.5236944E-07,0.31016,0.5,0.6
-3.52369277E-07,0.31017,0.5,0.6
-3.52369163E-07,0.31018,0.5,0.6
-3.52369103E-07,0.31019,0.5,0.6
-3.52368907E-07,0.3102,0.5,0.6
-3.52368808E-07,0.31021,0.5,0.6
-3.52368634E-07,0.31022,0.5,0.6
-3.5236857E-07,0.31023,0.5,0.6
-3.52368453E-07,0.31024,0.5,0.6
-3.52368264E-07,0.31025,0.5,0.6
-3.52368204E-07,0.31026,0.5,0.6
-3.52367994E-07,0.31027,0.5,0.6
-3.52367874E-07,0.31028,0.5,0.6
-3.52367799E-07,0.31029,0.5,0.6
-3.52367614E-07,0.3103,0.5,0.6
-3.52367554E-07,0.31031,0.5,0.6
-3.52367394E-07,0.31032,0.5,0.6
-3.52367213E-07,0.31033,0.5,0.6
-3.5236706E-07,0.31034,0.5,0.6
-3.52367032E-07,0.31035,0.5,0.6
-3.52366932E-07,0.31036,0.5,0.6
-3.52366712E-07,0.31037,0.5,0.6
-3.52366627E-07,0.31038,0.5,0.6
-3.52366481E-07,0.31039,0.5,0.6
-3.52366342E-07,0.3104,0.5,0.6
-3.52366225E-07,0.31041,0.5,0.6
-3.52366065E-07,0.31042,0.5,0.6
-3.52365955E-07,0.31043,0.5,0.6
-3.5236582E-07,0.31044,0.5,0.6
-3.52365749E-07,0.31045,0.5,0.6
-3.52365571E-07,0.31046,0.5,0.6
-3.52365468E-07,0.31047,0.5,0.6
-3.52365365E-07,0.31048,0.5,0.6
-3.52365156E-07,0.31049,0.5,0.6
-3.52365078E-07,0.3105,0.5,0.6
-3.52364907E-07,0.31051,0.5,0.6
-3.52364758E-07,0.31052,0.5,0.6
-3.52364687E-07,0.31053,0.5,0.6
-3.52364591E-07,0.31054,0.5,0.6
-3.52364413E-07,0.31055,0.5,0.6
-3.52364239E-07,0.31056,0.5,0.6
-3.5236414E-07,0.31057,0.5,0.6
-3.52363973E-07,0.31058,0.5,0.6
-3.52363909E-07,0.31059,0.5,0.6
-3.52363806E-07,0.3106,0.5,0.6
-3.52363625E-07,0.31061,0.5,0.6
-3.52363518E-07,0.31062,0.5,0.6
-3.52363351E-07,0.31063,0.5,0.6
-3.52363202E-07,0.31064,0.5,0.6
-3.52363148E-07,0.31065,0.5,0.6
-3.52362981E-07,0.31066,0.5,0.6
-3.52362875E-07,0.31067,0.5,0.6
-3.52362701E-07,0.31068,0.5,0.6
-3.5236263E-07,0.31069,0.5,0.6
-3.52362417E-07,0.3107,0.5,0.6
-3.52362338E-07,0.31071,0.5,0.6
-3.52362225E-07,0.31072,0.5,0.6
-3.52362072E-07,0.31073,0.5,0.6
-3.52361937E-07,0.31074,0.5,0.6
-3.52361784E-07,0.31075,0.5,0.6
-3.5236171E-07,0.31076,0.5,0.6
-3.5236161E-07,0.31077,0.5,0.6
-3.52361401E-07,0.31078,0.5,0.6
-3.52361305E-07,0.31079,0.5,0.6
-3.52361141E-07,0.3108,0.5,0.6
-3.52361031E-07,0.31081,0.5,0.6
-3.52360878E-07,0.31082,0.5,0.6
-3.52360754E-07,0.31083,0.5,0.6
-3.52360676E-07,0.31084,0.5,0.6
-3.52360487E-07,0.31085,0.5,0.6
-3.5236036E-07,0.31086,0.5,0.6
-3.52360225E-07,0.31087,0.5,0.6
-3.523601E-07,0.31088,0.5,0.6
-3.52359933E-07,0.31089,0.5,0.6
-3.52359844E-07,0.3109,0.5,0.6
-3.52359763E-07,0.31091,0.5,0.6
-3.52359624E-07,0.31092,0.5,0.6
-3.52359436E-07,0.31093,0.5,0.6
-3.52359308E-07,0.31094,0.5,0.6
-3.52359219E-07,0.31095,0.5,0.6
-3.52359045E-07,0.31096,0.5,0.6
-3.52358935E-07,0.31097,0.5,0.6
-3.52358825E-07,0.31098,0.5,0.6
-3.52358661E-07,0.31099,0.5,0.6
-3.52358562E-07,0.311,0.5,0.6
-3.52358349E-07,0.31101,0.5,0.6
-3.52358313E-07,0.31102,0.5,0.6
-3.52358153E-07,0.31103,0.5,0.6
-3.5235804E-07,0.31104,0.5,0.6
-3.52357937E-07,0.31105,0.5,0.6
-3.52357741E-07,0.31106,0.5,0.6
-3.52357663E-07,0.31107,0.5,0.6
-3.52357524E-07,0.31108,0.5,0.6
-3.52357397E-07,0.31109,0.5,0.6
-3.52357194E-07,0.3111,0.5,0.6
-3.52357134E-07,0.31111,0.5,0.6
-3.52356981E-07,0.31112,0.5,0.6
-3.52356786E-07,0.31113,0.5,0.6
-3.52356714E-07,0.31114,0.5,0.6
-3.52356533E-07,0.31115,0.5,0.6
-3.52356519E-07,0.31116,0.5,0.6
-3.52356263E-07,0.31117,0.5,0.6
-3.52356224E-07,0.31118,0.5,0.6
-3.52356146E-07,0.31119,0.5,0.6
-3.52355915E-07,0.3112,0.5,0.6
-3.52355837E-07,0.31121,0.5,0.6
-3.52355642E-07,0.31122,0.5,0.6
-3.52355535E-07,0.31123,0.5,0.6
-3.52355407E-07,0.31124,0.5,0.6
-3.52355315E-07,0.31125,0.5,0.6
-3.52355165E-07,0.31126,0.5,0.6
-3.5235503E-07,0.31127,0.5,0.6
-3.52354942E-07,0.31128,0.5,0.6
-3.52354725E-07,0.31129,0.5,0.6
-3.52354615E-07,0.3113,0.5,0.6
-3.52354498E-07,0.31131,0.5,0.6
-3.52354309E-07,0.31132,0.5,0.6
-3.52354252E-07,0.31133,0.5,0.6
-3.52354057E-07,0.31134,0.5,0.6
-3.52354E-07,0.31135,0.5,0.6
-3.52353826E-07,0.31136,0.5,0.6
-3.52353688E-07,0.31137,0.5,0.6
-3.5235356E-07,0.31138,0.5,0.6
-3.52353432E-07,0.31139,0.5,0.6
-3.52353368E-07,0.3114,0.5,0.6
-3.52353183E-07,0.31141,0.5,0.6
-3.52353105E-07,0.31142,0.5,0.6
-3.52352931E-07,0.31143,0.5,0.6
-3.52352771E-07,0.31144,0.5,0.6
-3.52352618E-07,0.31145,0.5,0.6
-3.52352508E-07,0.31146,0.5,0.6
-3.52352433E-07,0.31147,0.5,0.6
-3.52352256E-07,0.31148,0.5,0.6
-3.52352135E-07,0.31149,0.5,0.6
-3.52351964E-07,0.3115,0.5,0.6
-3.52351933E-07,0.31151,0.5,0.6
-3.52351751E-07,0.31152,0.5,0.6
-3.52351577E-07,0.31153,0.5,0.6
-3.52351435E-07,0.31154,0.5,0.6
-3.523513E-07,0.31155,0.5,0.6
-3.5235125E-07,0.31156,0.5,0.6
-3.52351051E-07,0.31157,0.5,0.6
-3.5235097E-07,0.31158,0.5,0.6
-3.52350796E-07,0.31159,0.5,0.6
-3.52350721E-07,0.3116,0.5,0.6
-3.52350558E-07,0.31161,0.5,0.6
-3.52350472E-07,0.31162,0.5,0.6
-3.5235032E-07,0.31163,0.5,0.6
-3.52350153E-07,0.31164,0.5,0.6
-3.52350057E-07,0.31165,0.5,0.6
-3.52349918E-07,0.31166,0.5,0.6
-3.52349815E-07,0.31167,0.5,0.6
-3.52349595E-07,0.31168,0.5,0.6
-3.52349495E-07,0.31169,0.5,0.6
-3.52349353E-07,0.3117,0.5,0.6
-3.52349208E-07,0.31171,0.5,0.6
-3.52349129E-07,0.31172,0.5,0.6
-3.52348987E-07,0.31173,0.5,0.6
-3.52348874E-07,0.31174,0.5,0.6
-3.52348732E-07,0.31175,0.5,0.6
-3.52348575E-07,0.31176,0.5,0.6
-3.5234844E-07,0.31177,0.5,0.6
-3.52348255E-07,0.31178,0.5,0.6
-3.52348131E-07,0.31179,0.5,0.6
-3.52348081E-07,0.3118,0.5,0.6
-3.5234795E-07,0.31181,0.5,0.6
-3.52347751E-07,0.31182,0.5,0.6
-3.52347683E-07,0.31183,0.5,0.6
-3.52347534E-07,0.31184,0.5,0.6
-3.52347421E-07,0.31185,0.5,0.6
-3.52347257E-07,0.31186,0.5,0.6
-3.52347104E-07,0.31187,0.5,0.6
-3.52346945E-07,0.31188,0.5,0.6
-3.52346927E-07,0.31189,0.5,0.6
-3.52346756E-07,0.3119,0.5,0.6
-3.52346582E-07,0.31191,0.5,0.6
-3.52346483E-07,0.31192,0.5,0.6
-3.52346316E-07,0.31193,0.5,0.6
-3.52346145E-07,0.31194,0.5,0.6
-3.5234601E-07,0.31195,0.5,0.6
-3.52345864E-07,0.31196,0.5,0.6
-3.52345779E-07,0.31197,0.5,0.6
-3.52345708E-07,0.31198,0.5,0.6
-3.52345573E-07,0.31199,0.5,0.6
-3.52345378E-07,0.312,0.5,0.6
-3.52345285E-07,0.31201,0.5,0.6
-3.52345122E-07,0.31202,0.5,0.6
-3.52344987E-07,0.31203,0.5,0.6
-3.52344831E-07,0.31204,0.5,0.6
-3.52344745E-07,0.31205,0.5,0.6
-3.52344607E-07,0.31206,0.5,0.6
-3.52344529E-07,0.31207,0.5,0.6
-3.52344383E-07,0.31208,0.5,0.6
-3.52344234E-07,0.31209,0.5,0.6
-3.52344088E-07,0.3121,0.5,0.6
-3.52343875E-07,0.31211,0.5,0.6
-3.5234379E-07,0.31212,0.5,0.6
-3.52343672E-07,0.31213,0.5,0.6
-3.52343484E-07,0.31214,0.5,0.6
