time,Vout
4.305E-06,0.995735634
4.315E-06,0.995779789
4.325E-06,0.995823343
4.335E-06,0.995866307
4.345E-06,0.995908687
4.355E-06,0.995950493
4.365E-06,0.995991732
4.375E-06,0.996032413
4.385E-06,0.996072543
4.395E-06,0.99611213
4.405E-06,0.996151182
4.415E-06,0.996189706
4.425E-06,0.996227709
4.435E-06,0.9962652
4.445E-06,0.996302184
4.455E-06,0.99633867
4.465E-06,0.996374663
4.475E-06,0.996410172
4.485E-06,0.996445203
4.495E-06,0.996479762
4.505E-06,0.996513857
4.515E-06,0.996547492
4.525E-06,0.996580676
4.535E-06,0.996613414
4.545E-06,0.996645712
4.555E-06,0.996677576
4.565E-06,0.996709013
4.575E-06,0.996740028
4.585E-06,0.996770628
4.595E-06,0.996800817
4.605E-06,0.996830603
4.615E-06,0.996859989
4.625E-06,0.996888981
4.635E-06,0.996917586
4.645E-06,0.996945809
4.655E-06,0.996973653
4.665E-06,0.997001126
4.675E-06,0.997028232
4.685E-06,0.997054976
4.695E-06,0.997081363
4.705E-06,0.997107397
4.715E-06,0.997133085
4.725E-06,0.99715843
4.735E-06,0.997183437
4.745E-06,0.997208111
4.755E-06,0.997232456
4.765E-06,0.997256477
4.775E-06,0.997280179
4.785E-06,0.997303565
4.795E-06,0.99732664
4.805E-06,0.997349407
4.815E-06,0.997371873
4.825E-06,0.99739404
4.835E-06,0.997415912
4.845E-06,0.997437493
4.855E-06,0.997458788
4.865E-06,0.9974798
4.875E-06,0.997500534
4.885E-06,0.997520992
4.895E-06,0.997541179
4.905E-06,0.997561098
4.915E-06,0.997580754
4.925E-06,0.997600149
4.935E-06,0.997619287
4.945E-06,0.997638171
4.955E-06,0.997656805
4.965E-06,0.997675193
4.975E-06,0.997693337
4.985E-06,0.997711241
4.995E-06,0.997728908
5.005E-06,0.997746342
5.015E-06,0.997763545
5.025E-06,0.997780521
5.035E-06,0.997797272
5.045E-06,0.997813802
5.055E-06,0.997830114
5.065E-06,0.99784621
5.075E-06,0.997862093
5.085E-06,0.997877767
5.095E-06,0.997893235
5.105E-06,0.997908497
5.115E-06,0.997923559
5.125E-06,0.997938422
5.135E-06,0.997953089
5.145E-06,0.997967562
5.155E-06,0.997981845
5.165E-06,0.997995939
5.175E-06,0.998009848
5.185E-06,0.998023573
5.195E-06,0.998037118
5.205E-06,0.998050485
5.215E-06,0.998063675
5.225E-06,0.998076692
5.235E-06,0.998089537
5.245E-06,0.998102214
5.255E-06,0.998114723
5.265E-06,0.998127068
5.275E-06,0.998139251
5.285E-06,0.998151273
5.295E-06,0.998163137
5.305E-06,0.998174845
5.315E-06,0.998186399
5.325E-06,0.998197802
5.335E-06,0.998209055
5.345E-06,0.99822016
5.355E-06,0.998231119
5.365E-06,0.998241934
5.375E-06,0.998252607
5.385E-06,0.998263139
5.395E-06,0.998273534
5.405E-06,0.998283792
5.415E-06,0.998293915
5.425E-06,0.998303906
5.435E-06,0.998313765
5.445E-06,0.998323496
5.455E-06,0.998333098
5.465E-06,0.998342575
5.475E-06,0.998351927
5.485E-06,0.998361156
5.495E-06,0.998370265
5.505E-06,0.998379254
5.515E-06,0.998388125
5.525E-06,0.998396881
5.535E-06,0.998405521
5.545E-06,0.998414048
5.555E-06,0.998422464
5.565E-06,0.99843077
5.575E-06,0.998438966
5.585E-06,0.998447055
5.595E-06,0.998455038
5.605E-06,0.998462917
5.615E-06,0.998470693
5.625E-06,0.998478367
5.635E-06,0.99848594
5.645E-06,0.998493414
5.655E-06,0.998500791
