Vout,V1,V2
1.7999998,1.544,0.7
1.7999998,1.545,0.7
1.7999998,1.546,0.7
1.7999998,1.547,0.7
1.7999998,1.548,0.7
1.7999998,1.549,0.7
1.7999998,1.55,0.7
1.7999998,1.551,0.7
1.7999998,1.552,0.7
1.7999998,1.553,0.7
1.7999998,1.554,0.7
1.7999998,1.555,0.7
1.7999998,1.556,0.7
1.7999998,1.557,0.7
1.7999998,1.558,0.7
1.7999998,1.559,0.7
1.7999998,1.56,0.7
1.7999998,1.561,0.7
1.7999998,1.562,0.7
1.7999998,1.563,0.7
1.7999998,1.564,0.7
1.7999998,1.565,0.7
1.7999998,1.566,0.7
1.7999998,1.567,0.7
1.7999998,1.568,0.7
1.7999998,1.569,0.7
1.7999998,1.57,0.7
1.7999998,1.571,0.7
1.7999998,1.572,0.7
1.7999998,1.573,0.7
1.7999998,1.574,0.7
1.7999998,1.575,0.7
1.7999998,1.576,0.7
1.7999998,1.577,0.7
1.7999998,1.578,0.7
1.7999998,1.579,0.7
1.7999998,1.58,0.7
1.7999998,1.581,0.7
1.7999998,1.582,0.7
1.7999998,1.583,0.7
1.7999998,1.584,0.7
1.7999998,1.585,0.7
1.7999998,1.586,0.7
1.7999998,1.587,0.7
1.7999998,1.588,0.7
1.7999998,1.589,0.7
1.7999998,1.59,0.7
1.7999998,1.591,0.7
1.7999998,1.592,0.7
1.7999998,1.593,0.7
1.7999998,1.594,0.7
1.7999998,1.595,0.7
1.7999998,1.596,0.7
1.7999998,1.597,0.7
1.7999998,1.598,0.7
1.7999998,1.599,0.7
1.7999998,1.6,0.7
1.7999998,1.601,0.7
1.7999998,1.602,0.7
1.7999998,1.603,0.7
1.7999998,1.604,0.7
1.7999998,1.605,0.7
1.7999998,1.606,0.7
1.7999998,1.607,0.7
1.7999998,1.608,0.7
1.7999998,1.609,0.7
1.7999998,1.61,0.7
1.7999998,1.611,0.7
1.7999998,1.612,0.7
1.7999998,1.613,0.7
1.7999998,1.614,0.7
1.7999998,1.615,0.7
1.7999998,1.616,0.7
1.7999998,1.617,0.7
1.7999998,1.618,0.7
1.7999998,1.619,0.7
1.7999998,1.62,0.7
1.7999998,1.621,0.7
1.7999998,1.622,0.7
1.7999998,1.623,0.7
1.7999998,1.624,0.7
1.7999998,1.625,0.7
1.7999998,1.626,0.7
1.7999998,1.627,0.7
1.7999998,1.628,0.7
1.7999998,1.629,0.7
1.7999998,1.63,0.7
1.7999998,1.631,0.7
1.7999998,1.632,0.7
1.7999998,1.633,0.7
1.7999998,1.634,0.7
1.7999998,1.635,0.7
1.7999998,1.636,0.7
1.7999998,1.637,0.7
1.7999998,1.638,0.7
1.7999998,1.639,0.7
1.7999998,1.64,0.7
1.7999998,1.641,0.7
1.7999998,1.642,0.7
1.7999998,1.643,0.7
1.7999998,1.644,0.7
1.7999998,1.645,0.7
1.7999998,1.646,0.7
1.7999998,1.647,0.7
1.7999998,1.648,0.7
1.7999998,1.649,0.7
1.7999998,1.65,0.7
1.7999998,1.651,0.7
1.7999998,1.652,0.7
1.7999998,1.653,0.7
1.7999998,1.654,0.7
1.7999998,1.655,0.7
1.7999998,1.656,0.7
1.7999998,1.657,0.7
1.7999998,1.658,0.7
1.7999998,1.659,0.7
1.7999998,1.66,0.7
1.7999998,1.661,0.7
1.7999998,1.662,0.7
1.7999998,1.663,0.7
1.7999998,1.664,0.7
1.7999998,1.665,0.7
1.7999998,1.666,0.7
1.7999998,1.667,0.7
1.7999998,1.668,0.7
1.7999998,1.669,0.7
1.7999998,1.67,0.7
1.7999998,1.671,0.7
1.7999998,1.672,0.7
1.7999998,1.673,0.7
1.7999998,1.674,0.7
1.7999998,1.675,0.7
1.7999998,1.676,0.7
1.7999998,1.677,0.7
1.7999998,1.678,0.7
1.7999998,1.679,0.7
1.7999998,1.68,0.7
1.7999998,1.681,0.7
1.7999998,1.682,0.7
1.7999998,1.683,0.7
1.7999998,1.684,0.7
1.7999998,1.685,0.7
1.7999998,1.686,0.7
1.7999998,1.687,0.7
1.7999998,1.688,0.7
1.7999998,1.689,0.7
1.7999998,1.69,0.7
1.7999998,1.691,0.7
1.7999998,1.692,0.7
1.7999998,1.693,0.7
1.7999998,1.694,0.7
1.7999998,1.695,0.7
1.7999998,1.696,0.7
1.7999998,1.697,0.7
1.7999998,1.698,0.7
1.7999998,1.699,0.7
1.7999998,1.7,0.7
1.7999998,1.701,0.7
1.7999998,1.702,0.7
1.7999998,1.703,0.7
1.7999998,1.704,0.7
1.7999998,1.705,0.7
1.7999998,1.706,0.7
1.7999998,1.707,0.7
1.7999998,1.708,0.7
1.7999998,1.709,0.7
1.7999998,1.71,0.7
1.7999998,1.711,0.7
1.7999998,1.712,0.7
1.7999998,1.713,0.7
1.7999998,1.714,0.7
1.7999998,1.715,0.7
1.7999998,1.716,0.7
1.7999998,1.717,0.7
1.7999998,1.718,0.7
1.7999998,1.719,0.7
1.7999998,1.72,0.7
1.7999998,1.721,0.7
1.7999998,1.722,0.7
1.7999998,1.723,0.7
1.7999998,1.724,0.7
1.7999998,1.725,0.7
1.7999998,1.726,0.7
1.7999998,1.727,0.7
1.7999998,1.728,0.7
1.7999998,1.729,0.7
1.7999998,1.73,0.7
1.7999998,1.731,0.7
1.7999998,1.732,0.7
1.7999998,1.733,0.7
1.7999998,1.734,0.7
1.7999998,1.735,0.7
1.7999998,1.736,0.7
1.7999998,1.737,0.7
1.7999998,1.738,0.7
1.7999998,1.739,0.7
1.7999998,1.74,0.7
1.7999998,1.741,0.7
1.7999998,1.742,0.7
1.7999998,1.743,0.7
1.7999998,1.744,0.7
1.7999998,1.745,0.7
1.7999998,1.746,0.7
1.7999998,1.747,0.7
1.7999998,1.748,0.7
1.7999998,1.749,0.7
1.7999998,1.75,0.7
1.7999998,1.751,0.7
1.7999998,1.752,0.7
1.7999998,1.753,0.7
1.7999998,1.754,0.7
1.7999998,1.755,0.7
1.7999998,1.756,0.7
1.7999998,1.757,0.7
1.7999998,1.758,0.7
1.7999998,1.759,0.7
1.7999998,1.76,0.7
1.7999998,1.761,0.7
1.7999998,1.762,0.7
1.7999998,1.763,0.7
1.7999998,1.764,0.7
1.7999998,1.765,0.7
1.7999998,1.766,0.7
1.7999998,1.767,0.7
1.7999998,1.768,0.7
1.7999998,1.769,0.7
1.7999998,1.77,0.7
1.7999998,1.771,0.7
1.7999998,1.772,0.7
1.7999998,1.773,0.7
1.7999998,1.774,0.7
1.7999998,1.775,0.7
1.7999998,1.776,0.7
1.7999998,1.777,0.7
1.7999998,1.778,0.7
1.7999998,1.779,0.7
1.7999998,1.78,0.7
1.7999998,1.781,0.7
1.7999998,1.782,0.7
1.7999998,1.783,0.7
1.7999998,1.784,0.7
1.7999998,1.785,0.7
1.7999998,1.786,0.7
1.7999998,1.787,0.7
1.7999998,1.788,0.7
1.7999998,1.789,0.7
1.7999998,1.79,0.7
1.7999998,1.791,0.7
1.7999998,1.792,0.7
1.7999998,1.793,0.7
1.7999998,1.794,0.7
1.7999998,1.795,0.7
1.7999998,1.796,0.7
1.7999998,1.797,0.7
1.7999998,1.798,0.7
1.7999998,1.799,0.7
1.7999998,1.8,0.7
0.00842568567,0,0.9
0.0084256914,0.001,0.9
0.00842569799,0.002,0.9
0.00842570167,0.003,0.9
0.00842570665,0.004,0.9
0.00842571368,0.005,0.9
0.00842571765,0.006,0.9
0.00842572297,0.007,0.9
0.00842572957,0.008,0.9
0.00842573416,0.009,0.9
0.00842573836,0.01,0.9
0.00842574622,0.011,0.9
0.00842575025,0.012,0.9
0.00842575631,0.013,0.9
0.0084257622,0.014,0.9
0.00842576858,0.015,0.9
0.00842577249,0.016,0.9
0.00842577845,0.017,0.9
0.00842578634,0.018,0.9
0.00842579095,0.019,0.9
0.00842579606,0.02,0.9
0.008425801,0.021,0.9
0.0084258087,0.022,0.9
0.00842581278,0.023,0.9
0.00842581866,0.024,0.9
0.00842582497,0.025,0.9
0.00842582902,0.026,0.9
0.00842583621,0.027,0.9
0.00842584029,0.028,0.9
0.0084258486,0.029,0.9
0.00842585414,0.03,0.9
0.00842585919,0.031,0.9
0.00842586564,0.032,0.9
0.00842587018,0.033,0.9
0.00842587756,0.034,0.9
0.00842588273,0.035,0.9
0.00842589116,0.036,0.9
0.00842589488,0.037,0.9
0.00842590041,0.038,0.9
0.00842590772,0.039,0.9
0.00842591261,0.04,0.9
0.00842591814,0.041,0.9
0.00842592269,0.042,0.9
0.00842593292,0.043,0.9
0.0084259366,0.044,0.9
0.00842594285,0.045,0.9
0.0084259477,0.046,0.9
0.00842595649,0.047,0.9
0.00842596251,0.048,0.9
0.00842596727,0.049,0.9
0.00842597454,0.05,0.9
0.00842598114,0.051,0.9
0.00842598533,0.052,0.9
0.00842599386,0.053,0.9
0.00842599903,0.054,0.9
0.00842600403,0.055,0.9
0.00842601208,0.056,0.9
0.00842602037,0.057,0.9
0.00842602373,0.058,0.9
0.00842603066,0.059,0.9
0.00842603732,0.06,0.9
0.00842604469,0.061,0.9
0.00842605056,0.062,0.9
0.00842605726,0.063,0.9
0.00842606337,0.064,0.9
0.00842607033,0.065,0.9
0.00842607787,0.066,0.9
0.00842608095,0.067,0.9
0.0084260891,0.068,0.9
0.00842609662,0.069,0.9
0.00842610282,0.07,0.9
0.00842610911,0.071,0.9
0.00842611661,0.072,0.9
0.00842612063,0.073,0.9
0.00842612817,0.074,0.9
0.00842613497,0.075,0.9
0.00842614201,0.076,0.9
0.00842614936,0.077,0.9
0.00842615578,0.078,0.9
0.00842616196,0.079,0.9
0.00842616885,0.08,0.9
0.00842617709,0.081,0.9
0.00842618248,0.082,0.9
0.00842619228,0.083,0.9
0.0084261978,0.084,0.9
0.00842620394,0.085,0.9
0.0084262125,0.086,0.9
0.00842621918,0.087,0.9
0.00842622507,0.088,0.9
0.00842623173,0.089,0.9
0.00842624071,0.09,0.9
0.0084262456,0.091,0.9
0.00842625501,0.092,0.9
0.00842626185,0.093,0.9
0.00842626661,0.094,0.9
0.00842627358,0.095,0.9
0.008426281,0.096,0.9
0.0084262886,0.097,0.9
0.0084262964,0.098,0.9
0.00842630487,0.099,0.9
0.00842630979,0.1,0.9
0.00842631784,0.101,0.9
0.00842632805,0.102,0.9
0.00842633409,0.103,0.9
0.00842634083,0.104,0.9
0.0084263475,0.105,0.9
0.00842635573,0.106,0.9
0.00842636287,0.107,0.9
0.00842637014,0.108,0.9
0.00842637781,0.109,0.9
0.0084263861,0.11,0.9
0.00842639116,0.111,0.9
0.00842639903,0.112,0.9
0.00842640868,0.113,0.9
0.00842641459,0.114,0.9
0.00842642156,0.115,0.9
0.00842643237,0.116,0.9
0.00842643861,0.117,0.9
0.00842644604,0.118,0.9
0.00842645307,0.119,0.9
0.00842646275,0.12,0.9
0.00842647205,0.121,0.9
0.0084264781,0.122,0.9
0.00842648494,0.123,0.9
0.00842649417,0.124,0.9
0.00842650097,0.125,0.9
0.00842650834,0.126,0.9
0.00842651828,0.127,0.9
0.00842652722,0.128,0.9
0.00842653173,0.129,0.9
0.00842654126,0.13,0.9
0.00842654924,0.131,0.9
0.00842655751,0.132,0.9
0.00842656519,0.133,0.9
0.0084265732,0.134,0.9
0.00842658326,0.135,0.9
0.00842659052,0.136,0.9
0.00842659691,0.137,0.9
0.0084266061,0.138,0.9
0.00842661619,0.139,0.9
0.00842662253,0.14,0.9
0.008426631,0.141,0.9
0.00842663989,0.142,0.9
0.00842664869,0.143,0.9
0.00842665722,0.144,0.9
0.0084266662,0.145,0.9
0.00842667413,0.146,0.9
0.0084266802,0.147,0.9
0.0084266919,0.148,0.9
0.00842669969,0.149,0.9
0.00842670745,0.15,0.9
0.00842671933,0.151,0.9
0.0084267249,0.152,0.9
0.00842673404,0.153,0.9
0.0084267426,0.154,0.9
0.00842675321,0.155,0.9
0.00842675975,0.156,0.9
0.0084267711,0.157,0.9
0.00842677839,0.158,0.9
0.00842678756,0.159,0.9
0.00842679737,0.16,0.9
0.00842680595,0.161,0.9
0.00842681447,0.162,0.9
0.00842682447,0.163,0.9
0.00842683227,0.164,0.9
0.00842684132,0.165,0.9
0.00842685159,0.166,0.9
0.00842685891,0.167,0.9
0.00842686998,0.168,0.9
0.00842687831,0.169,0.9
0.00842688915,0.17,0.9
0.00842689732,0.171,0.9
0.00842690622,0.172,0.9
0.00842691554,0.173,0.9
0.00842692578,0.174,0.9
0.00842693728,0.175,0.9
0.00842694504,0.176,0.9
0.00842695331,0.177,0.9
0.0084269636,0.178,0.9
0.00842697575,0.179,0.9
0.0084269846,0.18,0.9
0.00842699355,0.181,0.9
0.00842700227,0.182,0.9
0.0084270121,0.183,0.9
0.00842702186,0.184,0.9
0.00842703179,0.185,0.9
0.00842704394,0.186,0.9
0.00842705217,0.187,0.9
0.00842706112,0.188,0.9
0.00842707186,0.189,0.9
0.00842708366,0.19,0.9
0.00842709056,0.191,0.9
0.00842710403,0.192,0.9
0.00842711199,0.193,0.9
0.00842712346,0.194,0.9
0.00842713384,0.195,0.9
0.00842714043,0.196,0.9
0.00842715211,0.197,0.9
0.00842716412,0.198,0.9
0.00842717441,0.199,0.9
0.00842718419,0.2,0.9
0.00842719468,0.201,0.9
0.00842720353,0.202,0.9
0.00842721526,0.203,0.9
0.00842722647,0.204,0.9
0.00842723519,0.205,0.9
0.00842724759,0.206,0.9
0.00842725801,0.207,0.9
0.00842726761,0.208,0.9
0.00842727893,0.209,0.9
0.00842728887,0.21,0.9
0.00842729935,0.211,0.9
0.00842731218,0.212,0.9
0.00842732238,0.213,0.9
0.00842733304,0.214,0.9
0.00842734508,0.215,0.9
0.00842735716,0.216,0.9
0.00842736509,0.217,0.9
0.00842737892,0.218,0.9
0.00842738988,0.219,0.9
0.00842740041,0.22,0.9
0.00842741249,0.221,0.9
0.00842742397,0.222,0.9
0.00842743405,0.223,0.9
0.00842744491,0.224,0.9
0.0084274576,0.225,0.9
0.00842747051,0.226,0.9
0.00842748227,0.227,0.9
0.0084274926,0.228,0.9
0.00842750615,0.229,0.9
0.00842751656,0.23,0.9
0.00842752812,0.231,0.9
0.00842754077,0.232,0.9
0.00842755156,0.233,0.9
0.00842756415,0.234,0.9
0.00842757465,0.235,0.9
0.00842758813,0.236,0.9
0.00842760044,0.237,0.9
0.00842761284,0.238,0.9
0.00842762474,0.239,0.9
0.00842763775,0.24,0.9
0.00842765051,0.241,0.9
0.00842766328,0.242,0.9
0.00842767407,0.243,0.9
0.00842768468,0.244,0.9
0.00842770064,0.245,0.9
0.00842771044,0.246,0.9
0.00842772255,0.247,0.9
0.00842773624,0.248,0.9
0.00842774918,0.249,0.9
0.00842776175,0.25,0.9
0.00842777385,0.251,0.9
0.00842778857,0.252,0.9
0.00842780176,0.253,0.9
0.00842781471,0.254,0.9
0.00842782644,0.255,0.9
0.00842784133,0.256,0.9
0.00842785356,0.257,0.9
0.00842786742,0.258,0.9
0.00842787941,0.259,0.9
0.00842789414,0.26,0.9
0.00842790535,0.261,0.9
0.00842792057,0.262,0.9
0.00842793322,0.263,0.9
0.00842794712,0.264,0.9
0.00842795999,0.265,0.9
0.00842797483,0.266,0.9
0.00842798911,0.267,0.9
0.00842800243,0.268,0.9
0.00842801492,0.269,0.9
0.00842803103,0.27,0.9
0.00842804472,0.271,0.9
0.00842805614,0.272,0.9
0.00842807226,0.273,0.9
0.00842808581,0.274,0.9
0.00842810017,0.275,0.9
0.00842811481,0.276,0.9
0.0084281283,0.277,0.9
0.00842814471,0.278,0.9
0.00842815895,0.279,0.9
0.0084281713,0.28,0.9
0.00842818751,0.281,0.9
0.00842820244,0.282,0.9
0.00842821663,0.283,0.9
0.00842823224,0.284,0.9
0.00842824577,0.285,0.9
0.00842826333,0.286,0.9
0.00842827727,0.287,0.9
0.00842829253,0.288,0.9
0.00842830593,0.289,0.9
0.00842832341,0.29,0.9
0.00842833879,0.291,0.9
0.00842835339,0.292,0.9
0.00842837021,0.293,0.9
0.00842838387,0.294,0.9
0.00842840124,0.295,0.9
0.0084284159,0.296,0.9
0.00842843273,0.297,0.9
0.00842844793,0.298,0.9
0.00842846227,0.299,0.9
0.00842848098,0.3,0.9
0.00842849496,0.301,0.9
0.00842851174,0.302,0.9
0.00842852717,0.303,0.9
0.00842854309,0.304,0.9
0.00842856061,0.305,0.9
0.00842857812,0.306,0.9
0.00842859309,0.307,0.9
0.00842860954,0.308,0.9
0.00842862694,0.309,0.9
0.00842864254,0.31,0.9
0.00842865988,0.311,0.9
0.00842867622,0.312,0.9
0.00842869485,0.313,0.9
0.00842871305,0.314,0.9
0.00842872896,0.315,0.9
0.00842874578,0.316,0.9
0.00842876468,0.317,0.9
0.00842878063,0.318,0.9
0.00842879956,0.319,0.9
0.00842881627,0.32,0.9
0.00842883326,0.321,0.9
0.00842885302,0.322,0.9
0.00842886761,0.323,0.9
0.00842888884,0.324,0.9
0.00842890473,0.325,0.9
0.00842892296,0.326,0.9
0.00842894256,0.327,0.9
0.00842896094,0.328,0.9
0.00842897785,0.329,0.9
0.00842899649,0.33,0.9
0.00842901683,0.331,0.9
0.00842903596,0.332,0.9
0.00842905205,0.333,0.9
0.00842907261,0.334,0.9
0.00842909028,0.335,0.9
0.00842911012,0.336,0.9
0.00842912975,0.337,0.9
0.00842914886,0.338,0.9
0.00842916828,0.339,0.9
0.00842918656,0.34,0.9
0.00842920831,0.341,0.9
0.00842922931,0.342,0.9
0.00842924599,0.343,0.9
0.00842926841,0.344,0.9
0.00842928691,0.345,0.9
0.00842930638,0.346,0.9
0.00842932549,0.347,0.9
0.00842935018,0.348,0.9
0.00842936838,0.349,0.9
0.00842938794,0.35,0.9
0.00842940971,0.351,0.9
0.00842942842,0.352,0.9
0.00842945016,0.353,0.9
0.00842947198,0.354,0.9
0.00842949322,0.355,0.9
0.00842951466,0.356,0.9
0.00842953672,0.357,0.9
0.00842955729,0.358,0.9
0.00842957948,0.359,0.9
0.00842960058,0.36,0.9
0.00842962313,0.361,0.9
0.00842964535,0.362,0.9
0.00842966738,0.363,0.9
0.00842969025,0.364,0.9
0.0084297122,0.365,0.9
0.00842973382,0.366,0.9
0.00842975474,0.367,0.9
0.00842977823,0.368,0.9
0.00842980129,0.369,0.9
0.00842982551,0.37,0.9
0.00842984951,0.371,0.9
0.00842987036,0.372,0.9
0.00842989518,0.373,0.9
0.00842991919,0.374,0.9
0.00842994048,0.375,0.9
0.00842996363,0.376,0.9
0.00842998821,0.377,0.9
0.0084300139,0.378,0.9
0.00843003747,0.379,0.9
0.00843006385,0.38,0.9
0.00843008679,0.381,0.9
0.00843011217,0.382,0.9
0.00843013545,0.383,0.9
0.00843016164,0.384,0.9
0.00843018439,0.385,0.9
0.00843021042,0.386,0.9
0.00843023536,0.387,0.9
0.00843026301,0.388,0.9
0.00843028856,0.389,0.9
0.00843031207,0.39,0.9
0.00843033812,0.391,0.9
0.00843036396,0.392,0.9
0.00843039114,0.393,0.9
0.00843041688,0.394,0.9
0.00843044365,0.395,0.9
0.00843046984,0.396,0.9
0.0084304992,0.397,0.9
0.00843052523,0.398,0.9
0.0084305508,0.399,0.9
0.00843057807,0.4,0.9
0.00843060812,0.401,0.9
0.00843063318,0.402,0.9
0.00843066087,0.403,0.9
0.00843068904,0.404,0.9
0.00843071835,0.405,0.9
0.00843074532,0.406,0.9
0.00843077647,0.407,0.9
0.00843080206,0.408,0.9
0.00843083167,0.409,0.9
0.00843086156,0.41,0.9
0.00843089244,0.411,0.9
0.00843092109,0.412,0.9
0.0084309502,0.413,0.9
0.00843097925,0.414,0.9
0.00843101,0.415,0.9
0.00843103903,0.416,0.9
0.0084310686,0.417,0.9
0.008431101,0.418,0.9
0.00843113108,0.419,0.9
0.00843116335,0.42,0.9
0.00843119251,0.421,0.9
0.00843122568,0.422,0.9
0.00843125717,0.423,0.9
0.00843128818,0.424,0.9
0.00843132128,0.425,0.9
0.00843135148,0.426,0.9
0.00843138361,0.427,0.9
0.00843141658,0.428,0.9
0.00843145225,0.429,0.9
0.00843148293,0.43,0.9
0.00843151832,0.431,0.9
0.00843154857,0.432,0.9
0.00843158291,0.433,0.9
0.00843161706,0.434,0.9
0.00843165098,0.435,0.9
0.00843168729,0.436,0.9
0.00843172039,0.437,0.9
0.00843175653,0.438,0.9
0.00843179264,0.439,0.9
0.00843182772,0.44,0.9
0.00843186327,0.441,0.9
0.00843189709,0.442,0.9
0.00843193318,0.443,0.9
0.00843197077,0.444,0.9
0.00843200668,0.445,0.9
0.00843204337,0.446,0.9
0.00843208304,0.447,0.9
0.00843211835,0.448,0.9
0.00843215518,0.449,0.9
0.00843219476,0.45,0.9
0.00843223077,0.451,0.9
0.0084322709,0.452,0.9
0.00843230821,0.453,0.9
0.00843234629,0.454,0.9
0.00843238564,0.455,0.9
0.00843242566,0.456,0.9
0.00843246403,0.457,0.9
0.00843250479,0.458,0.9
0.00843254531,0.459,0.9
0.00843258729,0.46,0.9
0.00843262816,0.461,0.9
0.00843266871,0.462,0.9
0.00843271186,0.463,0.9
0.00843275168,0.464,0.9
0.00843279517,0.465,0.9
0.00843283578,0.466,0.9
0.00843288127,0.467,0.9
0.00843292334,0.468,0.9
0.00843296814,0.469,0.9
0.00843301118,0.47,0.9
0.00843305536,0.471,0.9
0.00843309741,0.472,0.9
0.00843314296,0.473,0.9
0.00843319021,0.474,0.9
0.00843323364,0.475,0.9
0.00843328041,0.476,0.9
0.00843332665,0.477,0.9
0.00843337391,0.478,0.9
0.00843341969,0.479,0.9
0.00843346922,0.48,0.9
0.0084335146,0.481,0.9
0.00843356222,0.482,0.9
0.00843361107,0.483,0.9
0.00843365972,0.484,0.9
0.00843370813,0.485,0.9
0.00843375823,0.486,0.9
0.00843381015,0.487,0.9
0.00843385847,0.488,0.9
0.00843390757,0.489,0.9
0.00843395801,0.49,0.9
0.00843401009,0.491,0.9
0.00843406424,0.492,0.9
0.00843411558,0.493,0.9
0.00843416798,0.494,0.9
0.00843421923,0.495,0.9
0.00843427204,0.496,0.9
0.00843432692,0.497,0.9
0.00843438284,0.498,0.9
0.00843443843,0.499,0.9
0.00843449342,0.5,0.9
0.00843454867,0.501,0.9
0.00843460331,0.502,0.9
0.00843466051,0.503,0.9
0.0084347177,0.504,0.9
0.00843477607,0.505,0.9
0.00843483481,0.506,0.9
0.00843489179,0.507,0.9
0.00843495192,0.508,0.9
0.00843501091,0.509,0.9
0.00843507249,0.51,0.9
0.00843512972,0.511,0.9
0.00843519243,0.512,0.9
0.00843525471,0.513,0.9
0.00843531427,0.514,0.9
0.00843538111,0.515,0.9
0.00843544478,0.516,0.9
0.00843550848,0.517,0.9
0.00843557187,0.518,0.9
0.00843563884,0.519,0.9
0.00843570237,0.52,0.9
0.00843576867,0.521,0.9
0.00843583496,0.522,0.9
0.00843590147,0.523,0.9
0.00843596947,0.524,0.9
0.0084360379,0.525,0.9
0.0084361079,0.526,0.9
0.00843617806,0.527,0.9
0.00843624784,0.528,0.9
0.0084363195,0.529,0.9
0.00843639037,0.53,0.9
0.00843646374,0.531,0.9
0.00843653635,0.532,0.9
0.0084366103,0.533,0.9
0.00843668413,0.534,0.9
0.0084367606,0.535,0.9
0.00843683519,0.536,0.9
0.00843691006,0.537,0.9
0.00843698739,0.538,0.9
0.00843706599,0.539,0.9
0.00843714506,0.54,0.9
0.00843722425,0.541,0.9
0.00843730617,0.542,0.9
0.00843738671,0.543,0.9
0.00843746579,0.544,0.9
0.00843754855,0.545,0.9
0.00843763276,0.546,0.9
0.00843771771,0.547,0.9
0.00843780261,0.548,0.9
0.0084378874,0.549,0.9
0.00843797412,0.55,0.9
0.00843806012,0.551,0.9
0.00843814892,0.552,0.9
0.00843823996,0.553,0.9
0.00843832845,0.554,0.9
0.00843841952,0.555,0.9
0.00843850985,0.556,0.9
0.0084386015,0.557,0.9
0.00843869644,0.558,0.9
0.00843879212,0.559,0.9
0.00843888747,0.56,0.9
0.00843898446,0.561,0.9
0.00843908177,0.562,0.9
0.00843917843,0.563,0.9
0.00843927897,0.564,0.9
0.00843937917,0.565,0.9
0.00843948255,0.566,0.9
0.00843958386,0.567,0.9
0.00843968679,0.568,0.9
0.00843979323,0.569,0.9
0.00843989768,0.57,0.9
0.00844000657,0.571,0.9
0.00844011279,0.572,0.9
0.00844022307,0.573,0.9
0.00844033313,0.574,0.9
0.00844044666,0.575,0.9
0.00844055625,0.576,0.9
0.00844067379,0.577,0.9
0.00844078721,0.578,0.9
0.0084409023,0.579,0.9
0.00844102155,0.58,0.9
0.00844114261,0.581,0.9
0.00844126369,0.582,0.9
0.00844138274,0.583,0.9
0.00844150488,0.584,0.9
0.00844163161,0.585,0.9
0.00844175495,0.586,0.9
0.00844188366,0.587,0.9
0.00844201233,0.588,0.9
0.00844214304,0.589,0.9
0.00844227426,0.59,0.9
0.0084424078,0.591,0.9
0.00844254281,0.592,0.9
0.00844267803,0.593,0.9
0.00844281589,0.594,0.9
0.00844295578,0.595,0.9
0.00844309863,0.596,0.9
0.00844323917,0.597,0.9
0.00844338355,0.598,0.9
0.00844352884,0.599,0.9
0.00844367878,0.6,0.9
0.00844382789,0.601,0.9
0.00844397664,0.602,0.9
0.0084441309,0.603,0.9
0.0084442848,0.604,0.9
0.00844444158,0.605,0.9
0.00844459906,0.606,0.9
0.00844476023,0.607,0.9
0.00844492296,0.608,0.9
0.00844508904,0.609,0.9
0.00844525466,0.61,0.9
0.0084454236,0.611,0.9
0.00844559147,0.612,0.9
0.00844576619,0.613,0.9
0.00844593968,0.614,0.9
0.00844611582,0.615,0.9
0.0084462958,0.616,0.9
0.00844647521,0.617,0.9
0.00844666018,0.618,0.9
0.00844684723,0.619,0.9
0.00844703366,0.62,0.9
0.00844722531,0.621,0.9
0.00844741917,0.622,0.9
0.00844761503,0.623,0.9
0.00844781264,0.624,0.9
0.0084480134,0.625,0.9
0.00844821719,0.626,0.9
0.0084484232,0.627,0.9
0.00844863114,0.628,0.9
0.00844884523,0.629,0.9
0.00844905732,0.63,0.9
0.00844927302,0.631,0.9
0.00844949609,0.632,0.9
0.00844971733,0.633,0.9
0.00844994307,0.634,0.9
0.00845016989,0.635,0.9
0.00845040194,0.636,0.9
0.00845063705,0.637,0.9
0.00845087526,0.638,0.9
0.00845111643,0.639,0.9
0.00845136252,0.64,0.9
0.00845161077,0.641,0.9
0.00845186028,0.642,0.9
0.00845211722,0.643,0.9
0.00845237826,0.644,0.9
0.00845263653,0.645,0.9
0.0084529039,0.646,0.9
0.00845317207,0.647,0.9
0.00845344772,0.648,0.9
0.00845372314,0.649,0.9
0.00845400617,0.65,0.9
0.0084542904,0.651,0.9
0.00845458023,0.652,0.9
0.00845487463,0.653,0.9
0.00845517177,0.654,0.9
0.00845547349,0.655,0.9
0.00845578081,0.656,0.9
0.00845609238,0.657,0.9
0.00845640705,0.658,0.9
0.00845672694,0.659,0.9
0.00845705252,0.66,0.9
0.00845738144,0.661,0.9
0.0084577194,0.662,0.9
0.00845805869,0.663,0.9
0.00845840124,0.664,0.9
0.00845875389,0.665,0.9
0.00845910887,0.666,0.9
0.00845947263,0.667,0.9
0.00845983792,0.668,0.9
0.00846020936,0.669,0.9
0.00846058623,0.67,0.9
0.00846097191,0.671,0.9
0.0084613608,0.672,0.9
0.00846175758,0.673,0.9
0.00846216096,0.674,0.9
0.00846256702,0.675,0.9
0.00846298497,0.676,0.9
0.0084634041,0.677,0.9
0.00846383301,0.678,0.9
0.00846426971,0.679,0.9
0.00846471195,0.68,0.9
0.00846516138,0.681,0.9
0.00846561925,0.682,0.9
0.00846608269,0.683,0.9
0.00846655686,0.684,0.9
0.00846703663,0.685,0.9
0.00846752559,0.686,0.9
0.00846802115,0.687,0.9
0.00846852813,0.688,0.9
0.00846903815,0.689,0.9
0.00846956275,0.69,0.9
0.00847009346,0.691,0.9
0.00847063312,0.692,0.9
