Iout,V1,V2,Vout
1.22561858E-07,0.51156,0.5,0.9
1.2264713E-07,0.51157,0.5,0.9
1.22732473E-07,0.51158,0.5,0.9
1.22817603E-07,0.51159,0.5,0.9
1.22902733E-07,0.5116,0.5,0.9
1.22987785E-07,0.51161,0.5,0.9
1.23072795E-07,0.51162,0.5,0.9
1.23157719E-07,0.51163,0.5,0.9
1.232426E-07,0.51164,0.5,0.9
1.23327396E-07,0.51165,0.5,0.9
1.23412136E-07,0.51166,0.5,0.9
1.23496804E-07,0.51167,0.5,0.9
1.23581422E-07,0.51168,0.5,0.9
1.23665991E-07,0.51169,0.5,0.9
1.2375051E-07,0.5117,0.5,0.9
1.23834937E-07,0.51171,0.5,0.9
1.23919264E-07,0.51172,0.5,0.9
1.2400357E-07,0.51173,0.5,0.9
1.24087805E-07,0.51174,0.5,0.9
1.24172004E-07,0.51175,0.5,0.9
1.24256097E-07,0.51176,0.5,0.9
1.24340126E-07,0.51177,0.5,0.9
1.24424112E-07,0.51178,0.5,0.9
1.2450802E-07,0.51179,0.5,0.9
1.24591871E-07,0.5118,0.5,0.9
1.24675644E-07,0.51181,0.5,0.9
1.24759396E-07,0.51182,0.5,0.9
1.24842998E-07,0.51183,0.5,0.9
1.24926608E-07,0.51184,0.5,0.9
1.25010104E-07,0.51185,0.5,0.9
1.25093578E-07,0.51186,0.5,0.9
1.25177024E-07,0.51187,0.5,0.9
1.25260357E-07,0.51188,0.5,0.9
1.25343618E-07,0.51189,0.5,0.9
1.25426773E-07,0.5119,0.5,0.9
1.25509942E-07,0.51191,0.5,0.9
1.25593004E-07,0.51192,0.5,0.9
1.25676038E-07,0.51193,0.5,0.9
1.25758959E-07,0.51194,0.5,0.9
1.25841801E-07,0.51195,0.5,0.9
1.25924643E-07,0.51196,0.5,0.9
1.260074E-07,0.51197,0.5,0.9
1.26090072E-07,0.51198,0.5,0.9
1.26172722E-07,0.51199,0.5,0.9
1.26255209E-07,0.512,0.5,0.9
1.26337746E-07,0.51201,0.5,0.9
1.26420183E-07,0.51202,0.5,0.9
1.2650252E-07,0.51203,0.5,0.9
1.26584808E-07,0.51204,0.5,0.9
1.2666704E-07,0.51205,0.5,0.9
1.26749228E-07,0.51206,0.5,0.9
1.26831296E-07,0.51207,0.5,0.9
1.2691337E-07,0.51208,0.5,0.9
1.26995296E-07,0.51209,0.5,0.9
1.27077193E-07,0.5121,0.5,0.9
1.27158998E-07,0.51211,0.5,0.9
1.2724081E-07,0.51212,0.5,0.9
1.27322473E-07,0.51213,0.5,0.9
1.27404086E-07,0.51214,0.5,0.9
1.27485698E-07,0.51215,0.5,0.9
1.27567219E-07,0.51216,0.5,0.9
1.27648626E-07,0.51217,0.5,0.9
1.27730004E-07,0.51218,0.5,0.9
1.27811326E-07,0.51219,0.5,0.9
1.27892541E-07,0.5122,0.5,0.9
1.27973735E-07,0.51221,0.5,0.9
1.28054836E-07,0.51222,0.5,0.9
1.28135859E-07,0.51223,0.5,0.9
1.28216904E-07,0.51224,0.5,0.9
1.28297756E-07,0.51225,0.5,0.9
1.28378595E-07,0.51226,0.5,0.9
1.28459384E-07,0.51227,0.5,0.9
1.28540115E-07,0.51228,0.5,0.9
1.28620762E-07,0.51229,0.5,0.9
1.28701338E-07,0.5123,0.5,0.9
1.28781835E-07,0.51231,0.5,0.9
1.28862254E-07,0.51232,0.5,0.9
1.28942695E-07,0.51233,0.5,0.9
1.29022979E-07,0.51234,0.5,0.9
1.29103242E-07,0.51235,0.5,0.9
1.29183405E-07,0.51236,0.5,0.9
1.29263512E-07,0.51237,0.5,0.9
1.29343618E-07,0.51238,0.5,0.9
1.29423611E-07,0.51239,0.5,0.9
1.29503483E-07,0.5124,0.5,0.9
1.2958332E-07,0.51241,0.5,0.9
1.29663142E-07,0.51242,0.5,0.9
1.29742844E-07,0.51243,0.5,0.9
1.29822496E-07,0.51244,0.5,0.9
1.29902041E-07,0.51245,0.5,0.9
1.29981615E-07,0.51246,0.5,0.9
1.30061025E-07,0.51247,0.5,0.9
1.30140371E-07,0.51248,0.5,0.9
1.30219718E-07,0.51249,0.5,0.9
1.30298986E-07,0.5125,0.5,0.9
1.30378162E-07,0.51251,0.5,0.9
1.30457281E-07,0.51252,0.5,0.9
1.30536343E-07,0.51253,0.5,0.9
1.30615305E-07,0.51254,0.5,0.9
1.30694247E-07,0.51255,0.5,0.9
1.30773103E-07,0.51256,0.5,0.9
1.30851923E-07,0.51257,0.5,0.9
1.30930616E-07,0.51258,0.5,0.9
1.31009259E-07,0.51259,0.5,0.9
1.31087866E-07,0.5126,0.5,0.9
1.31166352E-07,0.51261,0.5,0.9
1.31244818E-07,0.51262,0.5,0.9
1.31323219E-07,0.51263,0.5,0.9
1.31401528E-07,0.51264,0.5,0.9
1.31479801E-07,0.51265,0.5,0.9
1.31557975E-07,0.51266,0.5,0.9
1.31636114E-07,0.51267,0.5,0.9
1.31714117E-07,0.51268,0.5,0.9
1.31792113E-07,0.51269,0.5,0.9
1.31870038E-07,0.5127,0.5,0.9
1.31947907E-07,0.51271,0.5,0.9
1.32025654E-07,0.51272,0.5,0.9
1.32103381E-07,0.51273,0.5,0.9
1.32181057E-07,0.51274,0.5,0.9
1.32258634E-07,0.51275,0.5,0.9
1.32336154E-07,0.51276,0.5,0.9
1.32413597E-07,0.51277,0.5,0.9
1.32491031E-07,0.51278,0.5,0.9
1.32568324E-07,0.51279,0.5,0.9
1.32645575E-07,0.5128,0.5,0.9
1.32722782E-07,0.51281,0.5,0.9
1.32799855E-07,0.51282,0.5,0.9
1.32876934E-07,0.51283,0.5,0.9
1.32953929E-07,0.51284,0.5,0.9
1.33030888E-07,0.51285,0.5,0.9
1.33107712E-07,0.51286,0.5,0.9
1.33184479E-07,0.51287,0.5,0.9
1.33261238E-07,0.51288,0.5,0.9
1.33337863E-07,0.51289,0.5,0.9
1.33414481E-07,0.5129,0.5,0.9
1.33491021E-07,0.51291,0.5,0.9
1.33567461E-07,0.51292,0.5,0.9
1.33643816E-07,0.51293,0.5,0.9
1.33720143E-07,0.51294,0.5,0.9
1.33796398E-07,0.51295,0.5,0.9
1.33872597E-07,0.51296,0.5,0.9
1.33948724E-07,0.51297,0.5,0.9
1.34024809E-07,0.51298,0.5,0.9
1.34100773E-07,0.51299,0.5,0.9
1.34176709E-07,0.513,0.5,0.9
1.34252559E-07,0.51301,0.5,0.9
1.34328374E-07,0.51302,0.5,0.9
1.34404068E-07,0.51303,0.5,0.9
1.34479734E-07,0.51304,0.5,0.9
1.34555293E-07,0.51305,0.5,0.9
1.34630852E-07,0.51306,0.5,0.9
1.3470634E-07,0.51307,0.5,0.9
1.34781729E-07,0.51308,0.5,0.9
1.34857054E-07,0.51309,0.5,0.9
1.34932328E-07,0.5131,0.5,0.9
1.35007582E-07,0.51311,0.5,0.9
1.35082651E-07,0.51312,0.5,0.9
1.35157727E-07,0.51313,0.5,0.9
1.35232739E-07,0.51314,0.5,0.9
1.3530763E-07,0.51315,0.5,0.9
1.35382528E-07,0.51316,0.5,0.9
1.3545737E-07,0.51317,0.5,0.9
1.35532069E-07,0.51318,0.5,0.9
1.35606768E-07,0.51319,0.5,0.9
1.35681375E-07,0.5132,0.5,0.9
1.35755911E-07,0.51321,0.5,0.9
1.35830376E-07,0.51322,0.5,0.9
1.35904813E-07,0.51323,0.5,0.9
1.35979164E-07,0.51324,0.5,0.9
1.36053437E-07,0.51325,0.5,0.9
1.36127653E-07,0.51326,0.5,0.9
1.36201827E-07,0.51327,0.5,0.9
1.36275915E-07,0.51328,0.5,0.9
1.36349954E-07,0.51329,0.5,0.9
1.36423878E-07,0.5133,0.5,0.9
1.36497754E-07,0.51331,0.5,0.9
1.36571543E-07,0.51332,0.5,0.9
1.36645333E-07,0.51333,0.5,0.9
1.36719038E-07,0.51334,0.5,0.9
1.367927E-07,0.51335,0.5,0.9
1.3686622E-07,0.51336,0.5,0.9
1.36939725E-07,0.51337,0.5,0.9
1.37013188E-07,0.51338,0.5,0.9
1.3708658E-07,0.51339,0.5,0.9
1.3715983E-07,0.5134,0.5,0.9
1.37233094E-07,0.51341,0.5,0.9
1.3730628E-07,0.51342,0.5,0.9
1.37379409E-07,0.51343,0.5,0.9
1.37452453E-07,0.51344,0.5,0.9
1.37525433E-07,0.51345,0.5,0.9
1.37598342E-07,0.51346,0.5,0.9
1.37671222E-07,0.51347,0.5,0.9
1.37743967E-07,0.51348,0.5,0.9
1.37816777E-07,0.51349,0.5,0.9
1.37889394E-07,0.5135,0.5,0.9
1.37961962E-07,0.51351,0.5,0.9
1.38034508E-07,0.51352,0.5,0.9
1.38107012E-07,0.51353,0.5,0.9
1.38179416E-07,0.51354,0.5,0.9
1.38251792E-07,0.51355,0.5,0.9
1.38324076E-07,0.51356,0.5,0.9
1.38396281E-07,0.51357,0.5,0.9
1.38468465E-07,0.51358,0.5,0.9
1.38540535E-07,0.51359,0.5,0.9
1.3861257E-07,0.5136,0.5,0.9
1.38684534E-07,0.51361,0.5,0.9
1.38756413E-07,0.51362,0.5,0.9
1.38828234E-07,0.51363,0.5,0.9
1.38900056E-07,0.51364,0.5,0.9
1.38971785E-07,0.51365,0.5,0.9
1.39043408E-07,0.51366,0.5,0.9
1.39114988E-07,0.51367,0.5,0.9
1.39186518E-07,0.51368,0.5,0.9
1.3925797E-07,0.51369,0.5,0.9
1.39329387E-07,0.5137,0.5,0.9
1.39400719E-07,0.51371,0.5,0.9
1.39472014E-07,0.51372,0.5,0.9
1.39543211E-07,0.51373,0.5,0.9
1.39614407E-07,0.51374,0.5,0.9
1.39685447E-07,0.51375,0.5,0.9
1.39756501E-07,0.51376,0.5,0.9
1.39827506E-07,0.51377,0.5,0.9
1.39898397E-07,0.51378,0.5,0.9
1.39969217E-07,0.51379,0.5,0.9
1.40040008E-07,0.5138,0.5,0.9
1.40110707E-07,0.51381,0.5,0.9
1.40181363E-07,0.51382,0.5,0.9
1.40251949E-07,0.51383,0.5,0.9
1.40322484E-07,0.51384,0.5,0.9
1.40393027E-07,0.51385,0.5,0.9
1.40463385E-07,0.51386,0.5,0.9
1.4053375E-07,0.51387,0.5,0.9
1.40604044E-07,0.51388,0.5,0.9
1.40674267E-07,0.51389,0.5,0.9
1.40744405E-07,0.5139,0.5,0.9
1.40814535E-07,0.51391,0.5,0.9
1.40884595E-07,0.51392,0.5,0.9
1.40954576E-07,0.51393,0.5,0.9
1.41024472E-07,0.51394,0.5,0.9
1.41094333E-07,0.51395,0.5,0.9
1.41164158E-07,0.51396,0.5,0.9
1.41233897E-07,0.51397,0.5,0.9
1.41303623E-07,0.51398,0.5,0.9
1.41373214E-07,0.51399,0.5,0.9
1.41442769E-07,0.514,0.5,0.9
1.41512309E-07,0.51401,0.5,0.9
1.41581722E-07,0.51402,0.5,0.9
1.41651121E-07,0.51403,0.5,0.9
1.41720463E-07,0.51404,0.5,0.9
1.4178972E-07,0.51405,0.5,0.9
1.41858976E-07,0.51406,0.5,0.9
1.41928062E-07,0.51407,0.5,0.9
1.41997177E-07,0.51408,0.5,0.9
1.42066227E-07,0.51409,0.5,0.9
1.42135242E-07,0.5141,0.5,0.9
1.42204151E-07,0.51411,0.5,0.9
1.4227296E-07,0.51412,0.5,0.9
1.42341754E-07,0.51413,0.5,0.9
1.42410485E-07,0.51414,0.5,0.9
1.42479173E-07,0.51415,0.5,0.9
1.42547819E-07,0.51416,0.5,0.9
1.42616379E-07,0.51417,0.5,0.9
1.42684868E-07,0.51418,0.5,0.9
1.4275335E-07,0.51419,0.5,0.9
1.42821733E-07,0.5142,0.5,0.9
1.42890087E-07,0.51421,0.5,0.9
1.42958307E-07,0.51422,0.5,0.9
1.4302654E-07,0.51423,0.5,0.9
1.43094695E-07,0.51424,0.5,0.9
1.43162815E-07,0.51425,0.5,0.9
1.43230878E-07,0.51426,0.5,0.9
1.43298827E-07,0.51427,0.5,0.9
1.43366805E-07,0.51428,0.5,0.9
1.43434676E-07,0.51429,0.5,0.9
1.43502469E-07,0.5143,0.5,0.9
1.43570254E-07,0.51431,0.5,0.9
1.43637948E-07,0.51432,0.5,0.9
1.43705606E-07,0.51433,0.5,0.9
1.43773214E-07,0.51434,0.5,0.9
1.43840765E-07,0.51435,0.5,0.9
1.43908217E-07,0.51436,0.5,0.9
1.43975647E-07,0.51437,0.5,0.9
1.44043028E-07,0.51438,0.5,0.9
1.44110359E-07,0.51439,0.5,0.9
1.44177619E-07,0.5144,0.5,0.9
1.44244837E-07,0.51441,0.5,0.9
1.44311961E-07,0.51442,0.5,0.9
1.44379079E-07,0.51443,0.5,0.9
1.44446147E-07,0.51444,0.5,0.9
1.44513052E-07,0.51445,0.5,0.9
1.44580042E-07,0.51446,0.5,0.9
1.44646911E-07,0.51447,0.5,0.9
1.44713724E-07,0.51448,0.5,0.9
1.44780536E-07,0.51449,0.5,0.9
1.4484722E-07,0.5145,0.5,0.9
1.44913827E-07,0.51451,0.5,0.9
1.44980447E-07,0.51452,0.5,0.9
1.45047046E-07,0.51453,0.5,0.9
1.4511356E-07,0.51454,0.5,0.9
1.45179968E-07,0.51455,0.5,0.9
1.4524641E-07,0.51456,0.5,0.9
1.45312704E-07,0.51457,0.5,0.9
1.45378998E-07,0.51458,0.5,0.9
1.45445227E-07,0.51459,0.5,0.9
1.45511457E-07,0.5146,0.5,0.9
1.4557753E-07,0.51461,0.5,0.9
1.45643618E-07,0.51462,0.5,0.9
1.45709627E-07,0.51463,0.5,0.9
1.45775616E-07,0.51464,0.5,0.9
1.45841547E-07,0.51465,0.5,0.9
1.45907393E-07,0.51466,0.5,0.9
1.4597321E-07,0.51467,0.5,0.9
1.46038985E-07,0.51468,0.5,0.9
1.46104711E-07,0.51469,0.5,0.9
1.46170336E-07,0.5147,0.5,0.9
1.4623599E-07,0.51471,0.5,0.9
1.46301524E-07,0.51472,0.5,0.9
1.46367022E-07,0.51473,0.5,0.9
1.46432498E-07,0.51474,0.5,0.9
1.46497911E-07,0.51475,0.5,0.9
1.46563266E-07,0.51476,0.5,0.9
1.4662853E-07,0.51477,0.5,0.9
1.46693779E-07,0.51478,0.5,0.9
1.46759042E-07,0.51479,0.5,0.9
1.46824163E-07,0.5148,0.5,0.9
1.46889299E-07,0.51481,0.5,0.9
1.46954264E-07,0.51482,0.5,0.9
1.47019286E-07,0.51483,0.5,0.9
1.47084258E-07,0.51484,0.5,0.9
1.4714918E-07,0.51485,0.5,0.9
1.47214038E-07,0.51486,0.5,0.9
1.4727884E-07,0.51487,0.5,0.9
1.47343606E-07,0.51488,0.5,0.9
1.47408294E-07,0.51489,0.5,0.9
1.47472932E-07,0.5149,0.5,0.9
1.4753757E-07,0.51491,0.5,0.9
1.47602115E-07,0.51492,0.5,0.9
1.47666618E-07,0.51493,0.5,0.9
1.47731107E-07,0.51494,0.5,0.9
1.47795539E-07,0.51495,0.5,0.9
1.47859851E-07,0.51496,0.5,0.9
1.47924226E-07,0.51497,0.5,0.9
1.47988473E-07,0.51498,0.5,0.9
1.48052713E-07,0.51499,0.5,0.9
1.48116897E-07,0.515,0.5,0.9
1.48181044E-07,0.51501,0.5,0.9
1.482451E-07,0.51502,0.5,0.9
1.4830912E-07,0.51503,0.5,0.9
1.4837309E-07,0.51504,0.5,0.9
1.48437032E-07,0.51505,0.5,0.9
1.48500966E-07,0.51506,0.5,0.9
1.4856483E-07,0.51507,0.5,0.9
1.48628629E-07,0.51508,0.5,0.9
1.48692386E-07,0.51509,0.5,0.9
1.48756122E-07,0.5151,0.5,0.9
1.48819773E-07,0.51511,0.5,0.9
1.48883423E-07,0.51512,0.5,0.9
1.48946924E-07,0.51513,0.5,0.9
1.49010496E-07,0.51514,0.5,0.9
1.49073998E-07,0.51515,0.5,0.9
1.49137385E-07,0.51516,0.5,0.9
1.49200829E-07,0.51517,0.5,0.9
1.49264146E-07,0.51518,0.5,0.9
1.49327455E-07,0.51519,0.5,0.9
1.49390722E-07,0.5152,0.5,0.9
1.49453967E-07,0.51521,0.5,0.9
1.49517092E-07,0.51522,0.5,0.9
1.49580224E-07,0.51523,0.5,0.9
1.4964332E-07,0.51524,0.5,0.9
1.49706331E-07,0.51525,0.5,0.9
1.49769384E-07,0.51526,0.5,0.9
1.4983231E-07,0.51527,0.5,0.9
1.49895214E-07,0.51528,0.5,0.9
1.49958105E-07,0.51529,0.5,0.9
1.50020917E-07,0.5153,0.5,0.9
1.50083693E-07,0.51531,0.5,0.9
1.50146406E-07,0.51532,0.5,0.9
1.50209146E-07,0.51533,0.5,0.9
1.50271788E-07,0.51534,0.5,0.9
1.50334373E-07,0.51535,0.5,0.9
1.50396971E-07,0.51536,0.5,0.9
1.50459492E-07,0.51537,0.5,0.9
1.50521942E-07,0.51538,0.5,0.9
1.50584441E-07,0.51539,0.5,0.9
1.50646812E-07,0.5154,0.5,0.9
1.50709162E-07,0.51541,0.5,0.9
1.50771541E-07,0.51542,0.5,0.9
1.50833799E-07,0.51543,0.5,0.9
1.50896007E-07,0.51544,0.5,0.9
1.50958243E-07,0.51545,0.5,0.9
1.51020373E-07,0.51546,0.5,0.9
1.51082503E-07,0.51547,0.5,0.9
1.51144562E-07,0.51548,0.5,0.9
1.51206613E-07,0.51549,0.5,0.9
1.51268594E-07,0.5155,0.5,0.9
1.51330511E-07,0.51551,0.5,0.9
1.51392435E-07,0.51552,0.5,0.9
1.51454337E-07,0.51553,0.5,0.9
1.51516176E-07,0.51554,0.5,0.9
1.51577936E-07,0.51555,0.5,0.9
1.51639703E-07,0.51556,0.5,0.9
1.51701428E-07,0.51557,0.5,0.9
1.51763089E-07,0.51558,0.5,0.9
1.51824771E-07,0.51559,0.5,0.9
1.51886354E-07,0.5156,0.5,0.9
1.51947908E-07,0.51561,0.5,0.9
1.52009413E-07,0.51562,0.5,0.9
1.52070925E-07,0.51563,0.5,0.9
1.52132344E-07,0.51564,0.5,0.9
1.52193785E-07,0.51565,0.5,0.9
1.52255176E-07,0.51566,0.5,0.9
1.52316446E-07,0.51567,0.5,0.9
1.52377773E-07,0.51568,0.5,0.9
1.52439043E-07,0.51569,0.5,0.9
1.52500249E-07,0.5157,0.5,0.9
1.52561398E-07,0.51571,0.5,0.9
1.52622569E-07,0.51572,0.5,0.9
1.52683654E-07,0.51573,0.5,0.9
1.52744725E-07,0.51574,0.5,0.9
1.52805789E-07,0.51575,0.5,0.9
1.52866797E-07,0.51576,0.5,0.9
1.52927726E-07,0.51577,0.5,0.9
1.52988683E-07,0.51578,0.5,0.9
1.53049562E-07,0.51579,0.5,0.9
1.53110413E-07,0.5158,0.5,0.9
1.53171229E-07,0.51581,0.5,0.9
1.53231987E-07,0.51582,0.5,0.9
1.53292781E-07,0.51583,0.5,0.9
1.5335349E-07,0.51584,0.5,0.9
1.53414128E-07,0.51585,0.5,0.9
1.53474808E-07,0.51586,0.5,0.9
1.5353541E-07,0.51587,0.5,0.9
1.53595991E-07,0.51588,0.5,0.9
1.53656536E-07,0.51589,0.5,0.9
1.53717046E-07,0.5159,0.5,0.9
1.5377752E-07,0.51591,0.5,0.9
1.53837945E-07,0.51592,0.5,0.9
1.5389832E-07,0.51593,0.5,0.9
1.53958716E-07,0.51594,0.5,0.9
1.54019006E-07,0.51595,0.5,0.9
1.54079338E-07,0.51596,0.5,0.9
1.54139613E-07,0.51597,0.5,0.9
1.54199803E-07,0.51598,0.5,0.9
1.54260022E-07,0.51599,0.5,0.9
1.5432019E-07,0.516,0.5,0.9
1.54380302E-07,0.51601,0.5,0.9
1.54440372E-07,0.51602,0.5,0.9
1.54500519E-07,0.51603,0.5,0.9
1.54560517E-07,0.51604,0.5,0.9
1.54620565E-07,0.51605,0.5,0.9
1.54680521E-07,0.51606,0.5,0.9
1.54740448E-07,0.51607,0.5,0.9
1.5480029E-07,0.51608,0.5,0.9
1.54860217E-07,0.51609,0.5,0.9
1.54920038E-07,0.5161,0.5,0.9
1.54979865E-07,0.51611,0.5,0.9
1.55039622E-07,0.51612,0.5,0.9
1.55099393E-07,0.51613,0.5,0.9
1.55159121E-07,0.51614,0.5,0.9
1.552188E-07,0.51615,0.5,0.9
1.55278443E-07,0.51616,0.5,0.9
1.55338107E-07,0.51617,0.5,0.9
1.55397665E-07,0.51618,0.5,0.9
1.55457208E-07,0.51619,0.5,0.9
1.55516759E-07,0.5162,0.5,0.9
1.55576224E-07,0.51621,0.5,0.9
1.55635718E-07,0.51622,0.5,0.9
1.55695197E-07,0.51623,0.5,0.9
1.55754591E-07,0.51624,0.5,0.9
1.55813957E-07,0.51625,0.5,0.9
1.55873309E-07,0.51626,0.5,0.9
1.55932632E-07,0.51627,0.5,0.9
1.55991891E-07,0.51628,0.5,0.9
1.56051179E-07,0.51629,0.5,0.9
1.56110431E-07,0.5163,0.5,0.9
1.56169605E-07,0.51631,0.5,0.9
1.56228779E-07,0.51632,0.5,0.9
1.56287967E-07,0.51633,0.5,0.9
1.5634707E-07,0.51634,0.5,0.9
1.56406145E-07,0.51635,0.5,0.9
1.56465227E-07,0.51636,0.5,0.9
1.56524237E-07,0.51637,0.5,0.9
1.56583262E-07,0.51638,0.5,0.9
1.56642244E-07,0.51639,0.5,0.9
1.56701169E-07,0.5164,0.5,0.9
1.56760102E-07,0.51641,0.5,0.9
1.56819006E-07,0.51642,0.5,0.9
1.56877846E-07,0.51643,0.5,0.9
1.56936686E-07,0.51644,0.5,0.9
1.56995469E-07,0.51645,0.5,0.9
1.57054302E-07,0.51646,0.5,0.9
1.57113078E-07,0.51647,0.5,0.9
1.57171783E-07,0.51648,0.5,0.9
1.5723046E-07,0.51649,0.5,0.9
1.57289136E-07,0.5165,0.5,0.9
1.57347813E-07,0.51651,0.5,0.9
1.57406426E-07,0.51652,0.5,0.9
1.5746506E-07,0.51653,0.5,0.9
1.57523615E-07,0.51654,0.5,0.9
1.57582114E-07,0.51655,0.5,0.9
1.57640642E-07,0.51656,0.5,0.9
1.57699105E-07,0.51657,0.5,0.9
1.57757604E-07,0.51658,0.5,0.9
1.57816068E-07,0.51659,0.5,0.9
1.57874439E-07,0.5166,0.5,0.9
1.57932874E-07,0.51661,0.5,0.9
1.57991195E-07,0.51662,0.5,0.9
1.58049545E-07,0.51663,0.5,0.9
1.58107852E-07,0.51664,0.5,0.9
1.58166181E-07,0.51665,0.5,0.9
1.58224431E-07,0.51666,0.5,0.9
1.58282639E-07,0.51667,0.5,0.9
1.58340853E-07,0.51668,0.5,0.9
1.58399089E-07,0.51669,0.5,0.9
1.5845724E-07,0.5167,0.5,0.9
1.58515377E-07,0.51671,0.5,0.9
1.58573478E-07,0.51672,0.5,0.9
1.58631615E-07,0.51673,0.5,0.9
1.58689623E-07,0.51674,0.5,0.9
1.5874771E-07,0.51675,0.5,0.9
1.58805697E-07,0.51676,0.5,0.9
1.58863735E-07,0.51677,0.5,0.9
1.58921708E-07,0.51678,0.5,0.9
1.58979638E-07,0.51679,0.5,0.9
1.59037576E-07,0.5168,0.5,0.9
1.59095478E-07,0.51681,0.5,0.9
1.59153394E-07,0.51682,0.5,0.9
1.59211226E-07,0.51683,0.5,0.9
1.5926905E-07,0.51684,0.5,0.9
1.59326866E-07,0.51685,0.5,0.9
1.59384676E-07,0.51686,0.5,0.9
1.59442422E-07,0.51687,0.5,0.9
1.59500175E-07,0.51688,0.5,0.9
1.59557878E-07,0.51689,0.5,0.9
1.59615588E-07,0.5169,0.5,0.9
1.59673277E-07,0.51691,0.5,0.9
1.59730924E-07,0.51692,0.5,0.9
1.59788542E-07,0.51693,0.5,0.9
1.59846167E-07,0.51694,0.5,0.9
1.59903777E-07,0.51695,0.5,0.9
1.59961346E-07,0.51696,0.5,0.9
1.60018907E-07,0.51697,0.5,0.9
1.60076432E-07,0.51698,0.5,0.9
1.60133929E-07,0.51699,0.5,0.9
1.60191384E-07,0.517,0.5,0.9
1.6024886E-07,0.51701,0.5,0.9
1.603063E-07,0.51702,0.5,0.9
1.60363754E-07,0.51703,0.5,0.9
1.60421116E-07,0.51704,0.5,0.9
1.60478514E-07,0.51705,0.5,0.9
1.60535862E-07,0.51706,0.5,0.9
1.60593181E-07,0.51707,0.5,0.9
1.60650522E-07,0.51708,0.5,0.9
1.60707799E-07,0.51709,0.5,0.9
1.60765111E-07,0.5171,0.5,0.9
1.60822339E-07,0.51711,0.5,0.9
1.60879594E-07,0.51712,0.5,0.9
1.60936779E-07,0.51713,0.5,0.9
1.6099402E-07,0.51714,0.5,0.9
1.61051197E-07,0.51715,0.5,0.9
1.61108346E-07,0.51716,0.5,0.9
1.61165545E-07,0.51717,0.5,0.9
1.61222616E-07,0.51718,0.5,0.9
1.61279686E-07,0.51719,0.5,0.9
1.61336821E-07,0.5172,0.5,0.9
1.61393857E-07,0.51721,0.5,0.9
1.61450913E-07,0.51722,0.5,0.9
1.6150792E-07,0.51723,0.5,0.9
1.61564927E-07,0.51724,0.5,0.9
1.61621948E-07,0.51725,0.5,0.9
1.61678855E-07,0.51726,0.5,0.9
1.61735812E-07,0.51727,0.5,0.9
1.61792748E-07,0.51728,0.5,0.9
1.61849684E-07,0.51729,0.5,0.9
1.6190657E-07,0.5173,0.5,0.9
1.61963442E-07,0.51731,0.5,0.9
1.62020271E-07,0.51732,0.5,0.9
1.620771E-07,0.51733,0.5,0.9
1.62133965E-07,0.51734,0.5,0.9
1.62190737E-07,0.51735,0.5,0.9
1.62247559E-07,0.51736,0.5,0.9
1.62304325E-07,0.51737,0.5,0.9
1.62361047E-07,0.51738,0.5,0.9
1.62417798E-07,0.51739,0.5,0.9
1.62474528E-07,0.5174,0.5,0.9
1.62531208E-07,0.51741,0.5,0.9
1.62587845E-07,0.51742,0.5,0.9
1.62644547E-07,0.51743,0.5,0.9
1.62701177E-07,0.51744,0.5,0.9
1.62757836E-07,0.51745,0.5,0.9
1.62814437E-07,0.51746,0.5,0.9
1.62871011E-07,0.51747,0.5,0.9
1.62927606E-07,0.51748,0.5,0.9
1.62984136E-07,0.51749,0.5,0.9
1.63040653E-07,0.5175,0.5,0.9
1.63097226E-07,0.51751,0.5,0.9
1.63153757E-07,0.51752,0.5,0.9
1.63210238E-07,0.51753,0.5,0.9
1.63266698E-07,0.51754,0.5,0.9
1.63323165E-07,0.51755,0.5,0.9
1.63379653E-07,0.51756,0.5,0.9
1.63436063E-07,0.51757,0.5,0.9
1.6349248E-07,0.51758,0.5,0.9
1.63548854E-07,0.51759,0.5,0.9
1.63605264E-07,0.5176,0.5,0.9
1.63661618E-07,0.51761,0.5,0.9
1.63717985E-07,0.51762,0.5,0.9
1.63774345E-07,0.51763,0.5,0.9
1.63830613E-07,0.51764,0.5,0.9
1.63886938E-07,0.51765,0.5,0.9
1.63943234E-07,0.51766,0.5,0.9
1.63999509E-07,0.51767,0.5,0.9
1.64055734E-07,0.51768,0.5,0.9
1.6411196E-07,0.51769,0.5,0.9
1.64168213E-07,0.5177,0.5,0.9
1.64224438E-07,0.51771,0.5,0.9
1.64280642E-07,0.51772,0.5,0.9
1.64336818E-07,0.51773,0.5,0.9
1.64392986E-07,0.51774,0.5,0.9
1.64449155E-07,0.51775,0.5,0.9
1.64505281E-07,0.51776,0.5,0.9
1.64561428E-07,0.51777,0.5,0.9
1.64617497E-07,0.51778,0.5,0.9
1.64673615E-07,0.51779,0.5,0.9
1.64729677E-07,0.5178,0.5,0.9
1.64785739E-07,0.51781,0.5,0.9
1.64841758E-07,0.51782,0.5,0.9
1.64897862E-07,0.51783,0.5,0.9
1.64953825E-07,0.51784,0.5,0.9
1.65009851E-07,0.51785,0.5,0.9
1.65065835E-07,0.51786,0.5,0.9
1.65121854E-07,0.51787,0.5,0.9
1.65177845E-07,0.51788,0.5,0.9
1.65233793E-07,0.51789,0.5,0.9
1.65289734E-07,0.5179,0.5,0.9
1.65345618E-07,0.51791,0.5,0.9
